NDVI_mean,NDVI_stdDev,NDBI_mean,NDBI_stdDev,MNDWI_mean,MNDWI_stdDev,BSI_mean,BSI_stdDev,EVI_mean,EVI_stdDev,NDVI_slope,lc,random_split
0.7036105,0.1550540830856287,-0.20766926,0.1219869686189992,-0.5391739,0.1855065153147375,-0.1629056,0.1165889999283388,0.3777320652386843,0.1527858368418134,0.0644703867416914,0,0.9826738414061978
0.21787731,0.1225783923985075,-0.026366634,0.3659184721039361,-0.22612733,0.490156636297219,0.06783299,0.2251400710440493,0.0989722330669065,0.0622930154963371,0.1080040032204991,0,0.9826347160621978
0.51192856,0.0936365520523549,-0.13817994,0.1285459521161289,-0.44055,0.195530102294919,-0.053884733,0.0761745362817619,0.2745277728328767,0.0453940285862093,0.0310214316921616,0,0.98261425169424
0.32680538,0.1212889163382362,-0.19626836,0.1910828736987526,-0.13771357,0.2969481146812544,-0.10044012,0.1418016869034258,0.3918885040689308,0.83080482441813,0.05712756828005,0,0.9822559591938914
0.34416774,0.1244266418482401,-0.09961445,0.2509349167459562,-0.27972814,0.3917496166145903,-0.00046623513,0.1496424326395815,0.2481543701498598,0.0874199446188481,0.0709230280341967,0,0.9820576239637586
0.24123459,0.0937609472924871,-0.14023446,0.3683154114429168,-0.13147266,0.4961951956405063,-0.0009331916,0.2134955968104921,-0.150996916074863,4.541146367627075,0.0595536495287338,0,0.9819275683882254
0.38140076,0.1047862762072886,-0.33415422,0.1827196109561824,-0.110348426,0.2654717150506138,-0.14712597,0.1147485709820557,0.2655082632106734,0.071604815561896,-0.0493881563596321,0,0.9819176327541906
0.7318795,0.0788361531506805,-0.29226795,0.0629930250599133,-0.54016155,0.0645098596180322,-0.22166114,0.0616660242668702,0.4527046023508161,0.0592490361508451,0.0248906195814886,0,0.98187307393783
0.5165973,0.2486633272965092,-0.04154748,0.1924940536571536,-0.5078813,0.2050371749385681,0.03126036,0.1794376649970453,0.1960562537256801,0.1306437181318648,0.0047750519238185,0,0.981724265626356
0.7577198,0.1121924491136116,-0.30406952,0.0554320638295646,-0.54104805,0.1100447419238172,-0.24366446,0.053001361139118,0.4032820600245536,0.0676995463323351,0.015499818019498,0,0.9817012440424178
0.8200127,0.0552565867412165,-0.39922997,0.0567749114030389,-0.5183038,0.1014413367491155,-0.3376766,0.0518921883088858,0.4995470604048568,0.0483413840917445,0.0163481965147537,0,0.9807068234959924
0.35478854,0.1781669368735386,0.029831374,0.2505896148818622,-0.4338449,0.3967887915505511,0.10154206,0.1532497119003012,0.1720513646004711,0.0631705691573049,0.1439453485480694,0,0.9804849200694116
