B2,B3,B4,B5,B6,B7,B8,B9,B11,NDVI,lc,random_split,NDBI
0.06355,0.08825,0.1075,0.1394,0.1775,0.1977,0.2249,0.21215,0.2876,0.35318893,3,0.6432245984830044,0.12234146341463423
0.0376,0.06005,0.0776,0.10395,0.13645,0.15205,0.1713,0.19285,0.205,0.37645638,3,0.6337299960784285,0.08955620515546102
0.0498,0.0741,0.0897,0.1344,0.2159,0.2405,0.3074,0.2355,0.2323,0.5482246,3,0.5977809481144772,-0.13915138039651656
0.06835,0.1232,0.15305,0.1931,0.2649,0.3075,0.33995,0.291,0.32245,0.37910748,3,0.583691021207088,-0.026419082125603805
0.0366,0.0551,0.0721,0.1211,0.1706,0.19075,0.2196,0.22775,0.26755,0.50565654,3,0.5736339187687297,0.09842964179410864
0.04645,0.06935,0.0779,0.1294,0.2107,0.24075,0.2557,0.3083,0.2408,0.5329736,3,0.5531971481418663,-0.030010070493454177
0.0895,0.1132,0.1376,0.1562,0.2017,0.2162,0.2244,0.2451,0.3339,0.23977898,3,0.5335757298445263,0.1961311123052122
0.0493,0.0698,0.0773,0.1141,0.1798,0.1977,0.2308,0.2338,0.2569,0.49821487,3,0.5295569644730564,0.05351650604880052
0.032,0.0528,0.0473,0.0857,0.2503,0.3104,0.31,0.3055,0.1632,0.7352365,3,0.5184754508607498,-0.31022823330515636
0.2312,0.23105,0.2345,0.2788,0.26515,0.2618,0.23905,0.2459,0.3181,0.009608268,3,0.503674507034631,0.1418827963744054
0.07915,0.0964,0.1163,0.1376,0.16975,0.1884,0.1979,0.23355,0.28725,0.25970718,3,0.4869090874905428,0.18416984437802744
0.0392,0.0659,0.075,0.1337,0.2087,0.23635,0.2613,0.24025,0.22845,0.5539697,3,0.4708795268078849,-0.06707503828483918
0.05415,0.07555,0.1047,0.1352,0.1937,0.21645,0.2163,0.2639,0.30835,0.34766355,3,0.4696162748987379,0.17545030020013344
0.07555,0.09555,0.1113,0.1567,0.2185,0.2406,0.2002,0.22055,0.23685,0.28539327,3,0.4694225050113336,0.08385768218739278
0.0718,0.106,0.1299,0.1734,0.2085,0.235,0.2763,0.2884,0.3354,0.36041364,3,0.4691053955014141,0.09661598822952427
0.0662,0.088,0.1038,0.1363,0.1933,0.2197,0.249,0.2234,0.2641,0.41156462,3,0.4614859534626717,0.02942896121613721
0.082,0.1078,0.1382,0.1704,0.1978,0.2153,0.2458,0.2563,0.3159,0.28020835,3,0.4438172154697493,0.12479971515043622
0.0416,0.061,0.06155,0.10835,0.1441,0.1583,0.1665,0.1863,0.2105,0.46020612,3,0.4382910533334549,0.11671087533156495
0.0531,0.0801,0.0975,0.13085,0.1877,0.2056,0.242,0.2412,0.2359,0.42562592,3,0.4165967159195862,-0.012764176605984504
0.0452,0.0613,0.0785,0.1126,0.1705,0.1919,0.1932,0.2243,0.2626,0.42215678,3,0.4163166117650396,0.15225976305397101
0.04305,0.06435,0.08945,0.1154,0.1796,0.19955,0.2168,0.2517,0.2584,0.41583672,3,0.4049664864439556,0.08754208754208759
0.0396,0.0571,0.0604,0.0977,0.2208,0.2599,0.2678,0.2729,0.1931,0.6319317,3,0.3993998415030692,-0.16207420264699499
0.04295,0.07075,0.0866,0.1292,0.2005,0.222,0.2323,0.25955,0.28625,0.45688304,3,0.3980514792630553,0.10404011185035193
0.0643,0.0834,0.0936,0.1178,0.2153,0.247,0.253,0.273,0.2245,0.45989612,3,0.3946851940128248,-0.05968586387434554
0.0497,0.07395,0.0895,0.1342,0.19225,0.2052,0.2243,0.2154,0.26435,0.42957297,3,0.3735473937719019,0.08196050342781126
0.0811,0.1062,0.1348,0.15485,0.2116,0.2357,0.25355,0.27155,0.29075,0.30578086,3,0.3734611483439708,0.06834466286974097
0.0684,0.0985,0.107,0.1746,0.1856,0.1992,0.2248,0.2348,0.271,0.35503316,3,0.3710236709153985,0.09318273497377978
0.0552,0.0859,0.1089,0.1696,0.2283,0.2628,0.2847,0.27035,0.2743,0.44664633,3,0.3659991402250425,-0.018604651162790736
0.0502,0.0713,0.09975,0.13305,0.19275,0.21355,0.21755,0.2584,0.25585,0.37125748,3,0.3641226504723647,0.08090409801436423
0.5024,0.5276,0.53725,0.306,0.32945,0.3081,0.556,0.2884,0.2744,0.01715071,3,0.3547091408632906,-0.33911368015414267
0.079,0.1055,0.1284,0.1585,0.192,0.2092,0.2111,0.2442,0.3081,0.24359351,3,0.3287299988828872,0.1868258859784283
0.03055,0.065,0.058,0.1204,0.18935,0.3058,0.34305,0.33345,0.27545,0.7107593,3,0.3263930324936385,-0.10929668552950694
0.0544,0.0831,0.0798,0.1201,0.1766,0.2075,0.2454,0.2545,0.2475,0.5092251,3,0.3182986168925339,0.004260499087035892
0.0694,0.0988,0.1224,0.1706,0.2367,0.2676,0.3021,0.2956,0.3051,0.42332155,3,0.3055878976173954,0.004940711462450597
0.0443,0.0746,0.0684,0.1408,0.2606,0.2862,0.3042,0.3118,0.2756,0.6328502,3,0.2985778035641075,-0.049327354260089704
0.049,0.0759,0.0862,0.1208,0.2063,0.225,0.2788,0.2589,0.2599,0.5276713,3,0.2898018124403521,-0.03508446259513639
0.0679,0.09705,0.10385,0.1616,0.28395,0.31475,0.29395,0.34595,0.2653,0.47787833,3,0.2378496379946214,-0.051229324988824335
0.0727,0.0952,0.1073,0.1383,0.2003,0.2186,0.2396,0.2512,0.3111,0.38137794,3,0.2328623533152831,0.12983475576538947
0.1161,0.146,0.1738,0.1855,0.2112,0.2243,0.2504,0.2373,0.3645,0.18057519,3,0.2128824003560092,0.18555862741909251
0.0597,0.0838,0.0862,0.119,0.2293,0.2439,0.2624,0.2721,0.2442,0.50545037,3,0.2124763547962591,-0.035925779707856334
0.2259,0.25515,0.25725,0.3044,0.2947,0.30525,0.3016,0.2442,0.27885,0.07935939,3,0.2008461168920099,-0.039193729003359455
0.06365,0.08885,0.11285,0.1342,0.1983,0.2123,0.2492,0.2491,0.3108,0.37660542,3,0.193326775926703,0.11000000000000001
0.06255,0.08965,0.1114,0.14485,0.19695,0.22125,0.2489,0.2627,0.2864,0.38162643,3,0.1771845119806138,0.0700541752288436
0.0598,0.0846,0.112,0.14245,0.21025,0.22865,0.24955,0.2358,0.26965,0.3804453,3,0.1762192075824101,0.038713405238828984
0.0783,0.1,0.1168,0.1316,0.1436,0.1538,0.1681,0.1649,0.2795,0.18006317,3,0.1676625623250356,0.24888293118856128
0.07775,0.0786,0.08905,0.1072,0.1059,0.1115,0.10095,0.1613,0.2143,0.06263158,3,0.1413340409750125,0.35955590800951626
0.0623,0.09675,0.1017,0.16335,0.2451,0.27265,0.28465,0.3086,0.33245,0.47353435,3,0.1311255264240344,0.0774590828066764
0.0598,0.0881,0.10585,0.1394,0.1969,0.22145,0.2442,0.25165,0.2665,0.39522925,3,0.1283974859414115,0.043665557078519705
0.0362,0.0571,0.054,0.0904,0.2182,0.2687,0.247,0.2712,0.1932,0.641196,3,0.123484392120661,-0.12221717401181277
0.0615,0.08915,0.1145,0.15385,0.21535,0.23715,0.25115,0.2508,0.31075,0.37371805,3,0.1220389682357718,0.10606869549741953
0.0598,0.09865,0.1219,0.1666,0.21445,0.2361,0.26645,0.26975,0.253,0.37221578,3,0.1201712383989558,-0.025892771200308053
0.05035,0.0781,0.09235,0.13035,0.1682,0.192,0.2157,0.2306,0.2671,0.400422,3,0.1201309247414855,0.10646230323115162
0.0855,0.118,0.1344,0.1676,0.1791,0.1954,0.215,0.22,0.3167,0.2306812,3,0.1027997449311874,0.19127327440285874
0.0479,0.0754,0.113,0.1503,0.2417,0.2715,0.2906,0.3002,0.3291,0.44003966,3,0.1026391798861894,0.06212683556559622
0.01555,0.0256,0.0105,0.0124,0.0009,0.0019,0.0001,0.0,0.0068,-0.9811321,3,0.0976981455398151,0.9710144927536231
0.04505,0.0651,0.08075,0.09625,0.16855,0.18875,0.19845,0.22165,0.2136,0.4215616,3,0.0818759572667399,0.036767382599199185
0.0987,0.1256,0.147,0.1489,0.173,0.19,0.2294,0.2705,0.3048,0.21891603,3,0.0726592138828733,0.14114563833770127
0.0714,0.0996,0.1258,0.1617,0.2379,0.25545,0.28665,0.31535,0.30955,0.38998666,3,0.0602162403813609,0.03840992955384095
0.0412,0.066,0.0722,0.1126,0.2661,0.3161,0.3342,0.3278,0.205,0.64468503,3,0.0595728971611575,-0.23961424332344214
0.0484,0.06595,0.0751,0.1084,0.18455,0.20805,0.2261,0.246,0.2231,0.50132805,3,0.0498684898000235,-0.006678539626001787
0.091,0.12,0.1452,0.1614,0.2055,0.2244,0.2324,0.2616,0.3212,0.2309322,3,0.0435921975810225,0.16040462427745664
0.0922,0.1313,0.1679,0.17895,0.2021,0.21135,0.2657,0.27755,0.30335,0.22555354,3,0.0393188974470636,0.06616290308408754
0.0614,0.0845,0.1058,0.138,0.2416,0.2598,0.2745,0.2299,0.2882,0.44359717,3,0.0373879785717164,0.024346898880398062
0.071,0.0895,0.1076,0.1205,0.1207,0.1372,0.153,0.1697,0.2828,0.17421333,3,0.0346298724375344,0.29784304726938965
0.0698,0.1102,0.112,0.1664,0.1844,0.2012,0.2204,0.2177,0.2835,0.3261131,3,0.0266538461636963,0.1252232585830521
0.0458,0.0744,0.0922,0.1297,0.179,0.1972,0.2052,0.1907,0.2184,0.37995964,3,0.0241219493479982,0.03116147308781874
0.0507,0.0724,0.0801,0.119,0.2252,0.2518,0.2789,0.2627,0.2438,0.55376047,3,0.7962045654734529,-0.06715132963458963
0.1065,0.1412,0.1732,0.16765,0.2081,0.2316,0.2516,0.2374,0.29205,0.18455744,3,0.7922833064095185,0.07440448818173455
0.06625,0.1009,0.1118,0.17535,0.23095,0.2629,0.29045,0.27915,0.38725,0.44412678,3,0.7796499912431387,0.14283606315478825
0.05055,0.0916,0.0587,0.1309,0.3966,0.4915,0.5286,0.52475,0.3143,0.8001022,3,0.7721005432378302,-0.25424130976391024
0.0512,0.0697,0.1054,0.1369,0.1828,0.1985,0.2186,0.2446,0.256,0.3493827,3,0.7635062943804576,0.07880320269700804
0.0791,0.1001,0.104,0.1421,0.1561,0.1687,0.1824,0.18,0.2951,0.273743,3,0.748220755921175,0.2360209424083769
0.0358,0.0521,0.0558,0.0895,0.1921,0.2243,0.2288,0.2392,0.1843,0.6078707,3,0.7363056906445277,-0.1077221011861535
0.06695,0.09435,0.1131,0.1445,0.20605,0.2204,0.22865,0.25445,0.2961,0.33811265,3,0.715963018373467,0.1285373987613149
0.07,0.085,0.098,0.1024,0.1378,0.1496,0.1728,0.1805,0.2499,0.27621862,3,0.7067828335466442,0.18239886444286726
0.0541,0.07185,0.1021,0.14255,0.1957,0.22125,0.23585,0.2495,0.29505,0.3957686,3,0.7019884991057328,0.11150875871162175
0.0797,0.13365,0.1857,0.2318,0.273,0.29675,0.3135,0.291,0.34695,0.2560096,3,0.6928512612429801,0.05064728594140356
0.05155,0.0836,0.0921,0.1384,0.20635,0.23145,0.2595,0.23705,0.2369,0.4761092,3,0.6771345364535284,-0.04552780016116037
0.0586,0.0778,0.1002,0.1291,0.1762,0.1904,0.2163,0.2016,0.2346,0.36682466,3,0.6580911366591141,0.04058549567531606
0.0613,0.0851,0.09715,0.135,0.2056,0.22335,0.221,0.2483,0.20755,0.3892818,3,0.649327085094205,-0.031384902578462236
0.0544,0.0844,0.0903,0.1448,0.1932,0.2027,0.2446,0.1976,0.2619,0.46073455,3,0.6328434751200667,0.03415597235932874
0.0557,0.0742,0.0916,0.126,0.1674,0.183,0.2085,0.2168,0.2469,0.3895368,3,0.6311979569741679,0.08432147562582348
0.1129,0.1411,0.18215,0.2031,0.218,0.23165,0.26195,0.2318,0.3228,0.17968921,3,0.6261054197524986,0.10406156477126971
0.0556,0.0742,0.0904,0.1144,0.1443,0.1597,0.1816,0.1911,0.237,0.33529413,3,0.612208984344579,0.13234591495461057
0.06775,0.0885,0.1062,0.1417,0.18235,0.20025,0.229,0.2185,0.30305,0.36634845,3,0.5886769603023784,0.13917864862324963
0.0438,0.0611,0.0945,0.1253,0.1755,0.1982,0.208,0.2251,0.2495,0.37520662,3,0.574293185344139,0.09071038251366122
0.0313,0.0496,0.0522,0.0938,0.17755,0.2035,0.2164,0.23935,0.21255,0.61131793,3,0.5556701571440783,-0.008975405058864716
0.05155,0.08975,0.1173,0.15605,0.28275,0.3149,0.32015,0.3339,0.275,0.46371013,3,0.5523016597395799,-0.07586322775770808
0.08975,0.1215,0.16425,0.18865,0.238,0.2597,0.2766,0.3004,0.35025,0.2548486,3,0.524596671076074,0.1174922230198612
0.0551,0.0733,0.0954,0.1215,0.1591,0.1844,0.2162,0.2288,0.2444,0.3876765,3,0.5193262887486195,0.06122448979591837
0.0465,0.0634,0.0811,0.1202,0.16335,0.1828,0.2081,0.2144,0.25745,0.43914247,3,0.5184877131676205,0.10600365159488777
0.05555,0.0791,0.10155,0.1427,0.2063,0.2313,0.2494,0.24845,0.30315,0.4212851,3,0.518008699171424,0.09727626459143962
0.0498,0.0896,0.1166,0.1503,0.2518,0.2853,0.3008,0.2987,0.2901,0.4413033,3,0.5155001301342366,-0.018107970891859854
0.05535,0.0818,0.1124,0.15915,0.18865,0.2091,0.2179,0.20775,0.33405,0.31940657,3,0.5044138015543019,0.2104357278739016
0.063,0.0935,0.11715,0.16385,0.22965,0.25075,0.2749,0.2485,0.3252,0.40237212,3,0.4933174214534043,0.08381936343942678
0.09885,0.13485,0.1609,0.20045,0.244,0.27355,0.2884,0.3144,0.28295,0.28377476,3,0.4807751043795567,-0.009538811586593175
0.04985,0.0695,0.09685,0.123,0.16835,0.19015,0.2161,0.23805,0.29455,0.3810513,3,0.4758617181669519,0.1536277293645354
0.1183,0.154,0.1974,0.22675,0.2345,0.24445,0.2485,0.2732,0.3811,0.11459968,3,0.4683599847224017,0.2106099110546379
0.04685,0.07045,0.0801,0.1237,0.18855,0.20835,0.23175,0.2699,0.23215,0.48629147,3,0.4679772346504516,0.0008622547962922693
0.0371,0.0556,0.0594,0.093,0.1914,0.2228,0.2396,0.2666,0.1785,0.6026756,3,0.4467655032556326,-0.14613728773020812
0.1267,0.16835,0.2115,0.231,0.2407,0.261,0.28395,0.2831,0.46355,0.1462307,3,0.4434242498406446,0.24026755852842813
0.0394,0.0634,0.0792,0.1138,0.2149,0.2419,0.2522,0.2894,0.2081,0.5220278,3,0.4414777447141343,-0.09580708233760585
0.062,0.076,0.0894,0.1306,0.2476,0.2838,0.2988,0.2594,0.2367,0.5394127,3,0.4395145282649899,-0.11596638655462188
0.0533,0.0838,0.1048,0.1536,0.2216,0.2484,0.2944,0.2474,0.3144,0.4749499,3,0.4363133238746906,0.032851511169513826
0.079,0.0936,0.1056,0.1406,0.1591,0.1668,0.1856,0.1854,0.2934,0.27472526,3,0.4280972365470739,0.22505219206680588
0.0552,0.0844,0.1192,0.1456,0.1783,0.1944,0.2188,0.2354,0.3378,0.29467455,3,0.4153481730329129,0.21379805964786203
0.05645,0.0802,0.1024,0.1407,0.2209,0.24145,0.2625,0.28775,0.28925,0.43875033,3,0.4150380149746039,0.04848210240144993
0.04775,0.067,0.0762,0.11185,0.14595,0.15875,0.17605,0.21925,0.2177,0.3958375,3,0.4065949122148502,0.10577777777777775
0.0519,0.0789,0.10395,0.1328,0.23445,0.2526,0.2731,0.2742,0.25705,0.4486142,3,0.4021760818528099,-0.030274450627181003
0.072,0.0984,0.1341,0.1723,0.2246,0.2536,0.2523,0.3339,0.3033,0.3059006,3,0.3889728276699113,0.09179265658747297
0.1187,0.1356,0.1542,0.17195,0.18295,0.1807,0.1717,0.1945,0.19555,0.05369745,3,0.376776385725822,0.06494213750850922
0.0379,0.0592,0.086,0.1204,0.1512,0.1696,0.2144,0.1903,0.2308,0.42743006,3,0.3661373630716475,0.03683737646001796
0.0795,0.1137,0.1274,0.1649,0.1802,0.1963,0.2154,0.2274,0.2925,0.25670946,3,0.3541572163013563,0.1518015357353809
0.0534,0.08675,0.1113,0.15335,0.21585,0.2467,0.29365,0.28975,0.31915,0.4503025,3,0.3504220532464697,0.04161227154046992
0.0944,0.118,0.1372,0.1605,0.1862,0.189,0.2073,0.2175,0.337,0.20348333,3,0.3496360995516222,0.2382877089840162
0.0808,0.1068,0.1188,0.1715,0.1866,0.2046,0.2201,0.2223,0.2745,0.29890823,3,0.3382555814184742,0.10998786898503847
0.0594,0.087,0.111,0.1413,0.2637,0.2961,0.314,0.3356,0.3224,0.47764707,3,0.3344372274315544,0.01319924575738532
0.0859,0.1213,0.15875,0.15635,0.23015,0.28985,0.28755,0.2942,0.3287,0.28859514,3,0.3320256671308,0.06677484787018259
0.076,0.0911,0.1115,0.1312,0.1786,0.2037,0.2258,0.2308,0.2652,0.33886746,3,0.3178947839983463,0.08024439918533603
0.0522,0.07905,0.08615,0.1048,0.1906,0.20935,0.24525,0.2268,0.1905,0.4800845,3,0.3125323180489633,-0.12564543889845095
0.0783,0.1102,0.14745,0.1638,0.1816,0.19875,0.2132,0.2238,0.3647,0.18230973,3,0.3074762905239572,0.26215608236719157
0.06305,0.09925,0.10675,0.16275,0.21695,0.2363,0.25385,0.2632,0.2893,0.40793127,3,0.3051350772325233,0.06526742152259961
0.0498,0.0687,0.08075,0.1114,0.16765,0.1908,0.2143,0.2492,0.2285,0.45263514,3,0.2927276145600543,0.03206865401987358
0.0551,0.0836,0.098,0.141,0.1948,0.197,0.2188,0.2122,0.2357,0.38131312,3,0.2795981695038275,0.03718371837183718
0.0756,0.1088,0.1318,0.1593,0.189,0.2034,0.2244,0.2259,0.2793,0.2599663,3,0.2481564249950342,0.10899344848123883
0.0584,0.08455,0.11415,0.1497,0.2066,0.2293,0.2405,0.2476,0.3077,0.35626674,3,0.2472809223621861,0.1225829989055089
0.048,0.07495,0.10285,0.1388,0.1765,0.19915,0.24575,0.24115,0.295,0.40992543,3,0.2422034537663947,0.09107720758206193
0.1078,0.1363,0.1302,0.1556,0.2182,0.2438,0.2774,0.2388,0.2887,0.36113834,3,0.23964196461672,0.019961137608196487
0.0604,0.094,0.0913,0.1299,0.2205,0.2326,0.2504,0.2491,0.1979,0.4656131,3,0.2084145092305325,-0.11710907874191392
0.07005,0.095,0.10345,0.1182,0.1419,0.152,0.1802,0.1749,0.21235,0.27057993,3,0.2060568915197543,0.08190039485415873
0.04055,0.05935,0.07355,0.1155,0.15615,0.1768,0.18935,0.2058,0.2504,0.44047165,3,0.1989928043814173,0.13882888004548044
0.0506,0.0731,0.1022,0.1363,0.1911,0.2185,0.2352,0.2599,0.2413,0.39419088,3,0.1928179140449376,0.012801678908709327
0.0347,0.06475,0.087,0.1382,0.2126,0.2464,0.23035,0.28325,0.2591,0.45170948,3,0.1923400670431696,0.058739401368883434
0.0956,0.124,0.1599,0.1772,0.2519,0.278,0.312,0.3761,0.3146,0.32231408,3,0.1803085359165498,0.004149377593360981
0.122,0.1516,0.1698,0.1642,0.2061,0.2359,0.2436,0.2078,0.2525,0.17851959,3,0.1770223796478384,0.01793993146543034
0.0546,0.086,0.0805,0.1404,0.2061,0.234,0.2662,0.2584,0.2563,0.5356216,3,0.1511114215857112,-0.01894736842105267
0.0972,0.1216,0.14,0.169,0.1794,0.1914,0.1942,0.2266,0.3232,0.16217832,3,0.1354907671355394,0.2493235407808272
0.0638,0.08615,0.11275,0.1339,0.2167,0.244,0.25825,0.2757,0.26425,0.39218327,3,0.1246148608799834,0.011483253588516757
0.1426,0.1792,0.1758,0.1715,0.2683,0.2896,0.288,0.2773,0.2474,0.24191462,3,0.1229201159872099,-0.07583115427717589
0.09645,0.1189,0.173,0.1756,0.19185,0.1922,0.1755,0.20335,0.1984,0.007173637,3,0.12204308511751,0.06124632254613534
0.0842,0.1038,0.1266,0.1426,0.205,0.2231,0.2376,0.2419,0.2897,0.3047776,3,0.1158802810906657,0.09880523421202353
0.0418,0.0724,0.0866,0.1429,0.2217,0.249,0.2824,0.2255,0.2876,0.5306233,3,0.0997348771197629,0.009122807017543925
0.05895,0.08465,0.1002,0.1344,0.1794,0.2008,0.21815,0.1981,0.2792,0.37050417,3,0.0943495625876488,0.12275057806373779
0.0766,0.1048,0.1272,0.138,0.1792,0.2015,0.1982,0.2307,0.3165,0.21819296,3,0.0764365184250579,0.22984262677287748
0.0416,0.0582,0.0706,0.0986,0.1513,0.1697,0.1831,0.1948,0.2427,0.4434371,3,0.0708457835614574,0.13997181775481443
0.0631,0.0806,0.0905,0.1145,0.1913,0.2039,0.2198,0.2356,0.2681,0.41669354,3,0.0540866947582093,0.09899569583931135
0.0451,0.067,0.0933,0.1277,0.1551,0.174,0.20365,0.20715,0.26695,0.3716114,3,0.0535572254799084,0.13450913727156824
0.0565,0.07985,0.10155,0.13585,0.17725,0.1937,0.21345,0.22715,0.27315,0.3552381,3,0.0522881261585583,0.12268803945745993
0.059,0.07605,0.0992,0.11775,0.15425,0.17,0.1854,0.22755,0.2578,0.3028812,3,0.0497308464932129,0.1633574007220216
0.0537,0.0794,0.1003,0.1468,0.21595,0.24465,0.28155,0.30645,0.31705,0.4746628,3,0.0210107305612455,0.05930504510524553
0.0305,0.0538,0.0366,0.0599,0.0547,0.0695,0.0996,0.1434,0.1963,0.46255505,3,0.0118191198322726,0.32679959445758705
0.0625,0.08915,0.08875,0.1437,0.2529,0.27955,0.2621,0.294,0.25815,0.49408582,3,0.0027643739642708,-0.007592503604036538
0.0433,0.0715,0.06515,0.13265,0.23785,0.27515,0.30285,0.2791,0.27335,0.6459239,3,0.7985770899224716,-0.05119750086775429
0.1142,0.1558,0.1819,0.193,0.19505,0.2094,0.2138,0.22225,0.34045,0.08061664,3,0.7958758752748005,0.22850699142986017
0.0606,0.0915,0.0978,0.1324,0.2511,0.269,0.2859,0.286,0.2373,0.49022672,3,0.7926692926137412,-0.09288990825688069
0.0435,0.06255,0.07755,0.11715,0.1892,0.2119,0.2221,0.22545,0.23965,0.48239613,3,0.7895588205107301,0.03800757985923121
0.0683,0.10005,0.1473,0.1642,0.2287,0.25145,0.26445,0.2615,0.2936,0.28451732,3,0.7881842940201099,0.052235462772153046
0.1322,0.165,0.1974,0.2242,0.2313,0.2467,0.2662,0.2503,0.4007,0.1484038,3,0.7868329350637382,0.201679412205728
0.07425,0.098,0.12915,0.17045,0.2299,0.2521,0.2509,0.2825,0.33455,0.32035258,3,0.7779379594626531,0.14288154411136733
0.06545,0.0881,0.1118,0.145,0.18785,0.2081,0.23135,0.2456,0.32955,0.34838992,3,0.7766974931835119,0.17507577108218936
0.0331,0.0409,0.0422,0.0456,0.0921,0.109,0.123,0.1488,0.1422,0.48910412,3,0.7618822981576499,0.07239819004524885
0.0546,0.0771,0.1052,0.1405,0.1936,0.2203,0.2382,0.251,0.2847,0.3873034,3,0.7495064370110901,0.08892713711990823
0.1378,0.1837,0.2183,0.2229,0.2261,0.2299,0.2479,0.2333,0.2864,0.06349205,3,0.7489439360652262,0.07205689687441508
0.01705,0.02995,0.0154,0.0124,0.0004,0.0027,0.00185,0.0,0.00605,-0.78550726,3,0.7319254663420007,0.5316455696202531
0.0704,0.09585,0.12535,0.14545,0.20115,0.23065,0.25025,0.248,0.29505,0.33253464,3,0.7307026958073014,0.08215661103979463
0.04675,0.06545,0.08815,0.1221,0.1666,0.1888,0.21765,0.2189,0.2408,0.42347938,3,0.7006127800409461,0.050496237321409045
0.0675,0.0962,0.12955,0.1552,0.1914,0.21245,0.2567,0.21395,0.31555,0.32919097,3,0.690306470458871,0.1028396679772827
0.06285,0.085,0.121,0.1376,0.17325,0.19105,0.2166,0.228,0.2829,0.28317535,3,0.6698431779398439,0.13273273273273276
0.0402,0.0691,0.0534,0.1095,0.3418,0.4127,0.426,0.3522,0.2199,0.77722156,3,0.659566872387316,-0.3190896423594983
0.0978,0.12335,0.1456,0.15695,0.2334,0.27225,0.2577,0.2928,0.2579,0.27795684,3,0.640897244760204,0.00038789759503497567
0.0738,0.0991,0.1214,0.1594,0.165,0.1772,0.1644,0.1978,0.1736,0.15045486,3,0.6325161870422217,0.027218934911242647
0.071,0.0978,0.1324,0.1497,0.219,0.2678,0.28,0.2943,0.316,0.35790494,3,0.6137458528876905,0.060402684563758344
0.057,0.083,0.111,0.1378,0.1614,0.1736,0.1852,0.2015,0.2948,0.25050643,3,0.6064099868608664,0.22833333333333336
0.0565,0.0802,0.09555,0.13835,0.2072,0.23,0.2555,0.2892,0.26285,0.45563307,3,0.5944617969345917,0.014179608372721073
0.0466,0.0683,0.0693,0.1303,0.2329,0.2747,0.31165,0.26465,0.205,0.6361727,3,0.5923731067473902,-0.2064260137423788
0.0564,0.0824,0.0996,0.1454,0.2167,0.23655,0.245,0.28775,0.294,0.42193848,3,0.5787238997945163,0.0909090909090909
0.01875,0.0315,0.02405,0.0216,0.00845,0.00865,0.00915,0.0371,0.0176,-0.44879517,3,0.575557496182487,0.31588785046728973
0.0562,0.0774,0.0931,0.1227,0.195,0.2308,0.2666,0.2169,0.2507,0.48234645,3,0.5705463175955507,-0.030736516528126864
0.0532,0.0695,0.0844,0.1134,0.1624,0.1804,0.201,0.2218,0.2489,0.40854943,3,0.564560487853527,0.10646810402311624
0.0625,0.0779,0.1081,0.132,0.1901,0.2158,0.188,0.2559,0.2601,0.26984125,3,0.5608676972380238,0.16090158446775274
0.0715,0.0866,0.10955,0.1356,0.14005,0.15285,0.14205,0.222,0.2317,0.1291733,3,0.5582578607563339,0.2398662207357859
0.0508,0.06945,0.09505,0.1337,0.1946,0.2181,0.2372,0.26475,0.2895,0.4278405,3,0.5528888120005908,0.09929751281564456
0.0786,0.1012,0.1317,0.155,0.2284,0.2466,0.2746,0.2602,0.322,0.3517106,3,0.5503459663547997,0.0794502179014415
0.08385,0.11465,0.15545,0.17525,0.2003,0.21685,0.2389,0.2581,0.35085,0.21161406,3,0.5289677201617465,0.18982619754133107
0.05555,0.0769,0.0954,0.1251,0.17975,0.1993,0.22845,0.23005,0.2779,0.41083837,3,0.5223710182598166,0.09765972153648661
0.06525,0.08675,0.11805,0.1269,0.1497,0.16815,0.202,0.2241,0.27035,0.2623028,3,0.5108132428557517,0.14470202180586422
0.0486,0.0822,0.0982,0.15365,0.1957,0.2446,0.2791,0.30455,0.32465,0.47945932,3,0.5009657301175572,0.07544513457556933
0.0571,0.0786,0.11475,0.14835,0.1938,0.2163,0.22795,0.24825,0.31135,0.3303181,3,0.4926027581192259,0.15464491006860745
0.043,0.06085,0.06625,0.1149,0.14475,0.1573,0.1884,0.19215,0.2186,0.479678,3,0.4904894043031716,0.07420147420147415
0.0771,0.10785,0.1434,0.17355,0.23635,0.26745,0.28505,0.30475,0.31145,0.33061036,3,0.4879239170962107,0.04425817267393123
0.0521,0.07135,0.09205,0.1221,0.1647,0.1836,0.20255,0.2113,0.24635,0.37508485,3,0.4840712997805233,0.09757184228113167
0.0574,0.087,0.0908,0.1245,0.1738,0.1983,0.2117,0.2355,0.2487,0.39966944,3,0.4728515413731263,0.08036490008688098
0.1142,0.1482,0.19365,0.18855,0.2025,0.21435,0.26665,0.23395,0.3135,0.1585922,3,0.4677331218308508,0.08075497716107904
0.0766,0.1024,0.1293,0.14635,0.17125,0.1844,0.1935,0.2222,0.3179,0.19888476,3,0.4488768652235522,0.24325381306218222
0.0521,0.073,0.1108,0.1347,0.182,0.2027,0.2238,0.2232,0.268,0.3377167,3,0.4335955727731173,0.08987393249288332
0.0492,0.07325,0.1003,0.11875,0.15315,0.16765,0.18855,0.2298,0.28605,0.30552188,3,0.4189299641529759,0.20543615676359045
0.0454,0.0632,0.0982,0.1211,0.1678,0.1917,0.2056,0.22,0.2384,0.35352203,3,0.3989159392827032,0.07387387387387387
0.0466,0.071,0.0902,0.1318,0.1701,0.1996,0.2208,0.2297,0.2605,0.4199357,3,0.3976564729375565,0.08248493662996055
