B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12,NDVI,NDBI,MNDWI,BSI,entropy,lc,random_split
0.1045,0.1367,0.1863,0.2495,0.2788,0.30115,0.3161,0.3256,0.3325,0.33185,0.3657,0.29635,0.1323248,0.04755084,-0.32500002,0.14190257,3.488498195947589,5,0.9899369346316362
0.1954,0.2351,0.2702,0.2898,0.303,0.30595,0.3139,0.3116,0.307,0.29685,0.3259,0.30315,0.036248773,0.0298625,-0.09344065,0.059359927,3.4646712616158406,5,0.9898996001206098
0.07655,0.1063,0.1525,0.1944,0.21435,0.21855,0.227,0.2288,0.2305,0.2439,0.2932,0.2698,0.08128545,0.11972502,-0.31568316,0.18536524,3.456006921858841,5,0.9898691295908044
0.1166,0.1355,0.1684,0.1961,0.21255,0.22445,0.23255,0.235,0.23675,0.2401,0.2591,0.23425,0.090234295,0.045074083,-0.21216372,0.102579616,3.5686433386998333,5,0.9898333648561156
0.0985,0.1294,0.1732,0.224,0.245,0.2704,0.2984,0.32,0.3258,0.3304,0.4048,0.3165,0.17647056,0.1081303,-0.40069205,0.16638844,3.4646712616158406,5,0.9898287769768868
0.1577,0.1949,0.2615,0.3176,0.3577,0.37495,0.3883,0.3982,0.39835,0.397,0.5044,0.49335,0.11260127,0.1174744,-0.31714323,0.16175535,3.436512157405593,5,0.989810905181007
0.1546,0.1867,0.2496,0.298,0.3239,0.32365,0.3297,0.326,0.33015,0.33185,0.4463,0.42435,0.04487179,0.14959107,-0.28265557,0.18424821,3.46467126161584,5,0.98978181294839
0.10225,0.1394,0.1932,0.2597,0.3009,0.334,0.35135,0.3628,0.37045,0.38115,0.43215,0.3548,0.16562249,0.07687518,-0.382106,0.1588292,3.5513146591858344,5,0.9897803800593256
0.1417,0.1704,0.2231,0.2762,0.31255,0.3312,0.34615,0.3518,0.361,0.36555,0.44425,0.39095,0.12038217,0.103384025,-0.3313853,0.15953809,3.4386782423448428,5,0.9897586603527972
0.1306,0.18433334,0.2488,0.30633333,0.2995,0.3188,0.335325,0.3628,0.34734285,0.34722,0.4398,0.4116,0.08438777,0.11745917,-0.2773744,0.1538739,3.4430104122233423,5,0.9896957989145196
0.1236,0.17,0.2188,0.2718,0.2959,0.322,0.3449,0.358,0.3644,0.3405,0.4491,0.3908,0.13686883,0.104118,-0.3448121,0.15445592,3.460339091737341,5,0.9896628177667096
0.1258,0.1556,0.2178,0.2812,0.3157,0.33663332,0.35863334,0.3696,0.37764,0.39676666,0.50645,0.418125,0.13583283,0.14569782,-0.3985502,0.1999086,3.4646712616158406,5,0.9896276957608277
0.09465,0.1241,0.1685,0.2132,0.2016,0.21685,0.22275,0.27675,0.22855,0.2284,0.27995,0.2756,0.1297071,0.101081595,-0.24852265,0.10324384,3.5773076784568323,5,0.9896062436678932
0.1157,0.1784,0.2408,0.2864,0.2964,0.3176,0.3283,0.3516,0.3495,0.3402,0.4412,0.3787,0.10219436,0.115973175,-0.29384163,0.15712468,3.5426503194288346,5,0.9895763059621104
0.10435,0.1236,0.1823,0.2646,0.2909,0.3175,0.33835,0.3578,0.36655,0.37825,0.4344,0.35295,0.14974293,0.084711894,-0.4087887,0.18434429,3.5773076784568323,5,0.9895611627509318
0.0577,0.0919,0.151,0.2212,0.2523,0.3317,0.3724,0.3916,0.4109,0.4096,0.4077,0.2661,0.2780679,-0.0039091064,-0.45945948,0.13070837,3.466837346555091,5,0.989542233096206
0.15065,0.1751,0.2356,0.2766,0.3081,0.322,0.3337,0.333,0.3398,0.33905,0.4058,0.3875,0.092519686,0.08851933,-0.26535705,0.14640908,3.5426503194288346,5,0.9895266485030302
0.0865,0.1176,0.1602,0.2061,0.2568,0.2821,0.2896,0.291,0.3084,0.287,0.3982,0.3017,0.1707906,0.12708746,-0.42621776,0.19320762,3.417017392952344,5,0.9895204817353794
0.1249,0.183,0.2534,0.3044,0.3273,0.3509,0.363,0.3676,0.372,0.3594,0.4418,0.3759,0.09404761,0.08577044,-0.27100116,0.15083282,3.4300139025878438,5,0.9894310982791416
0.0914,0.1444,0.1797,0.1949,0.20185,0.2365,0.24705,0.2872,0.2477,0.25725,0.23815,0.20465,0.19145405,-0.019656284,-0.13988273,0.0016769817,3.4646712616158406,5,0.9894096779459314
0.07345,0.088,0.1058,0.1168,0.13125,0.12115,0.1273,0.1331,0.1365,0.1451,0.22345,0.21265,0.06522609,0.24156134,-0.35732725,0.21225618,3.490664280886839,5,0.989385698329584
0.1456,0.1726,0.2226,0.2764,0.31,0.3205,0.3374,0.3508,0.358,0.3571,0.5328,0.5177,0.11862246,0.19622812,-0.4106434,0.21446796,3.5036607905223383,5,0.989372731518798
0.2501,0.2299,0.3162,0.4412,0.49405,0.4953,0.5013,0.4978,0.5025,0.47165,0.57595,0.50165,0.060276896,0.06810703,-0.29115063,0.16588819,3.4646712616158406,5,0.9892209771034756
0.11315,0.1638,0.2255,0.3046,0.32845,0.33915,0.35675,0.3774,0.3667,0.37075,0.4419,0.37695,0.10674488,0.09300027,-0.32424334,0.15943155,3.4646712616158406,5,0.9891849981045906
0.11175,0.099,0.1391,0.1485,0.16795,0.1506,0.15855,0.1328,0.15285,0.112,0.0841,0.05295,-0.05581229,-0.2901456,0.24641576,0.00172265,3.451674751980342,5,0.9891720605232664
0.1099,0.1582,0.22,0.2932,0.3438,0.3647,0.386,0.384,0.4024,0.3698,0.482,0.4324,0.13408154,0.09000453,-0.37321937,0.1768635,3.4646712616158406,5,0.9891519581236038
0.0846,0.122,0.173,0.1976,0.2182,0.2686,0.287,0.2968,0.3021,0.3147,0.322,0.2632,0.2006472,0.031885907,-0.3010101,0.1074169,3.5686433386998333,5,0.9891494291801656
0.11435,0.1393,0.1722,0.2059,0.2217,0.22895,0.23685,0.2383,0.24255,0.23655,0.2716,0.24745,0.07294011,0.056501035,-0.2239748,0.11682845,3.378027864045848,5,0.9890984007517548
0.1584,0.2042,0.2745,0.3316,0.3281,0.331,0.33305,0.366,0.3335,0.3206,0.39065,0.36135,0.049311906,0.07892012,-0.17462225,0.117644794,3.4603390917373416,5,0.9890630024722964
0.09135,0.1265,0.1884,0.2852,0.32485,0.3483,0.37015,0.3818,0.3918,0.3891,0.48735,0.38625,0.14482757,0.10868453,-0.44239733,0.2063083,3.557812914003584,5,0.9890516793407744
0.1977,0.2581,0.354,0.4524,0.4907,0.48185,0.4929,0.4878,0.4835,0.49055,0.5542,0.5071,0.03765157,0.06813143,-0.22043602,0.1487589,3.460339091737341,5,0.989018796358303
0.10955,0.1495,0.2075,0.2703,0.29855,0.3206,0.3369,0.3522,0.3521,0.3551,0.4215,0.3483,0.13156627,0.08971042,-0.34022257,0.15927944,3.408310706216038,5,0.9889805247224644
0.1067,0.1496,0.1865,0.2132,0.2407,0.25205,0.2597,0.2528,0.26455,0.23995,0.28505,0.23325,0.08497851,0.03729986,-0.20899163,0.10642316,3.4495086670410924,5,0.9889549529516256
0.13475,0.1532,0.213,0.2709,0.337,0.35815,0.3745,0.3712,0.38475,0.37645,0.4528,0.3896,0.15620618,0.08124888,-0.36016822,0.15968274,3.3996887134383456,5,0.9889398264078678
0.1346,0.1684,0.2122,0.2495,0.2669,0.2799,0.2899,0.2923,0.29515,0.3053,0.3799,0.3589,0.078995906,0.12554625,-0.2832292,0.15475647,3.4646712616158406,5,0.9888108774211696
0.1233,0.1479,0.2018,0.25466666,0.28193334,0.28405,0.29235,0.2923,0.296275,0.30043334,0.37805,0.35202,0.068803705,0.121269435,-0.3039579,0.17943302,3.4126852230738454,5,0.9887718775034584
0.12555,0.1526,0.2179,0.2843,0.31295,0.32275,0.33545,0.3574,0.3544,0.36685,0.4798,0.4334,0.11391616,0.15032363,-0.37537622,0.19943488,3.4646712616158406,5,0.9887310838194456
0.1641,0.233,0.27,0.293,0.3038,0.2948,0.2971,0.3016,0.293,0.3055,0.3559,0.3275,0.014463498,0.09693324,-0.13724233,0.09657794,3.4646712616158406,5,0.9887161325656912
0.1478,0.1747,0.2208,0.2652,0.28995,0.29635,0.3019,0.3053,0.30875,0.3146,0.3509,0.32075,0.07028924,0.063897505,-0.2275669,0.12416749,3.4646712616158406,5,0.988645166754914
0.0739,0.1202,0.162,0.2104,0.244,0.2732,0.2942,0.3056,0.3125,0.3213,0.3095,0.2384,0.1844961,-0.004823137,-0.3128314,0.09950303,3.4430104122233427,5,0.9886118852781806
0.1732,0.2156,0.2532,0.2739,0.27435,0.2859,0.293,0.3108,0.29045,0.2937,0.30235,0.2782,0.063109264,0.020074237,-0.08847092,0.045209296,3.460339091737341,5,0.9886098289185712
0.09375,0.1195,0.1737,0.2544,0.28105,0.2965,0.3095,0.3266,0.3284,0.3351,0.4301,0.36605,0.12426845,0.13408044,-0.4246439,0.21086152,3.404020883316845,5,0.9886046147930966
0.27105,0.3378,0.4308,0.5152,0.5375,0.52845,0.53815,0.5538,0.53315,0.5435,0.57555,0.5198,0.036108483,0.03824299,-0.14383666,0.1004616,3.5773076784568323,5,0.9885977467703716
0.0767,0.08305,0.1098,0.1333,0.1689,0.19545,0.2089,0.196,0.22155,0.24885,0.26155,0.24215,0.19040385,0.08279861,-0.40864414,0.17183562,3.4646712616158406,5,0.9885778249922949
0.1094,0.1026,0.1306,0.1638,0.2068,0.2209,0.2473,0.2547,0.2625,0.2954,0.3617,0.3169,0.2172043,0.15892345,-0.4694292,0.19053012,3.5773076784568323,5,0.9885446298907308
0.1095,0.1449,0.2124,0.2801,0.30145,0.32775,0.3402,0.3574,0.35215,0.34975,0.43735,0.37035,0.12125492,0.107916415,-0.34621006,0.1763886,3.4646712616158406,5,0.9885135181439084
0.0593,0.0658,0.099,0.1276,0.1694,0.2207,0.2371,0.2428,0.2633,0.2754,0.3049,0.2549,0.31101513,0.07321364,-0.50977963,0.1671839,3.4646712616158406,5,0.9883954562037656
0.1254,0.1824,0.223,0.2557,0.2753,0.2853,0.29415,0.2864,0.30213332,0.3142,0.3862,0.36986667,0.056631617,0.12213078,-0.26789233,0.15584767,3.4473425821018417,5,0.9883949027661092
0.0814,0.08,0.1118,0.125,0.1768,0.1996,0.2094,0.2198,0.2255,0.2285,0.2473,0.2129,0.27494198,0.046108283,-0.3773322,0.10787086,3.4646712616158406,5,0.9883485724644028
0.15,0.1903,0.2602,0.3204,0.3371,0.3508,0.36395,0.38,0.3723,0.385,0.4894,0.4653,0.08509423,0.13589416,-0.3057631,0.17353815,3.4603390917373416,5,0.9883269144113702
0.0887,0.1162,0.17,0.2312,0.2447,0.2804,0.30625,0.3366,0.3395,0.36055,0.4144,0.30425,0.18562876,0.09935004,-0.41820672,0.17552803,3.5686433386998333,5,0.988242421649716
0.1133,0.1914,0.2652,0.3296,0.3683,0.3817,0.3938,0.404,0.4007,0.3963,0.4913,0.4527,0.101417676,0.10156949,-0.2988764,0.15921766,3.4603390917373416,5,0.9882106153416972
0.08325,0.1578,0.1857,0.2303,0.2289,0.2413,0.2479,0.2698,0.2535,0.2429,0.2744,0.23105,0.07898423,0.039590795,-0.19278418,0.08269868,3.5773076784568323,5,0.988198145121992
0.0776,0.0879,0.1349,0.1702,0.1737,0.1852,0.1886,0.1949,0.18335,0.17935,0.20585,0.16795,0.067652695,0.057810914,-0.20821717,0.14153449,3.456006921858841,5,0.9881966773503807
0.118,0.13386667,0.1849,0.24185,0.287325,0.33776668,0.36318332,0.38493332,0.3896125,0.3959,0.428775,0.3316,0.22828194,0.04785327,-0.39740092,0.12764573,3.4386782423448423,5,0.988169100707121
0.0872,0.136,0.2012,0.2944,0.330675,0.36104,0.38681668,0.41253334,0.4091,0.3944,0.43633333,0.310575,0.16710675,0.032212276,-0.36881733,0.14242533,3.559978998942833,5,0.9881651138526752
0.11665,0.1497,0.2099,0.2869,0.3148,0.33645,0.35275,0.3616,0.3567,0.35085,0.46065,0.4053,0.11518889,0.1271793,-0.37394676,0.18767129,3.4646712616158406,5,0.98808337328923
0.15435,0.1999,0.2819,0.3574,0.38925,0.39665,0.41505,0.416,0.42185,0.42265,0.5059,0.46155,0.07576934,0.09059556,-0.28433618,0.16725257,3.449508667041092,5,0.988063710488798
0.1044,0.1342,0.1968,0.2589,0.2966,0.32793334,0.34806666,0.3632,0.3686,0.3832,0.4619,0.3933,0.16765797,0.11234194,-0.4024594,0.1833853,3.4148513080130947,5,0.988052864894749
0.0457,0.092,0.1296,0.152,0.1833,0.2494,0.275,0.2688,0.2954,0.2721,0.3191,0.2315,0.27756655,0.03856794,-0.42233115,0.13258806,3.542650319428835,5,0.98802223093865
0.1469,0.2074,0.27566665,0.3208,0.34815,0.3615,0.3718,0.3812,0.3884,0.3794,0.4979,0.47723332,0.086039856,0.12354735,-0.28728405,0.16350462,3.5773076784568323,5,0.9880121688566572
0.0726,0.0988,0.1456,0.1888,0.2221,0.2544,0.2725,0.2852,0.2884,0.2912,0.326,0.2618,0.2033755,0.061197933,-0.38252756,0.14552738,3.4430104122233427,5,0.98800949623352
0.07456667,0.1197,0.1758,0.2206,0.2864,0.298275,0.3143,0.2747,0.31665,0.29715,0.41905,0.32595,0.10922672,0.13918717,-0.40892664,0.23717424,3.555646829064334,5,0.9880075631708158
0.10665,0.1463,0.2075,0.2734,0.3036,0.3465,0.3668,0.3874,0.38825,0.3817,0.44855,0.3703,0.17251815,0.07206022,-0.36742625,0.14992234,3.5686433386998333,5,0.9879840131632552
0.16208,0.21808,0.2864,0.3406,0.37217143,0.38364,0.39157143,0.39573333,0.39357,0.38775715,0.46370834,0.3993222,0.07487548,0.08181512,-0.23637699,0.13432911,3.525321639914836,5,0.9879722780414746
0.1263,0.1592,0.2024,0.2316,0.2612,0.2843,0.2963,0.3068,0.312,0.3064,0.3509,0.306,0.13967311,0.058681533,-0.26838964,0.111111104,3.460339091737341,5,0.9879631249617954
0.11295,0.1384,0.1836,0.2315,0.275,0.30595,0.3239,0.3324,0.3446,0.3476,0.376,0.3018,0.17893243,0.04357479,-0.34381703,0.12677361,3.4646712616158406,5,0.987951158199872
0.1467,0.205,0.263,0.31,0.3223,0.3383,0.35295,0.377,0.36075,0.3468,0.42945,0.3681,0.09752548,0.086940035,-0.24037835,0.119149424,3.464671261615841,5,0.9878613637469886
0.2028,0.215,0.2655,0.3101,0.33545,0.33645,0.34785,0.3548,0.348,0.36345,0.40885,0.3113,0.06722815,0.08039905,-0.21257508,0.11573231,3.520989470036337,5,0.9877584401722008
0.196,0.2502,0.3302,0.4056,0.43175,0.4313,0.43925,0.4482,0.43265,0.44005,0.4913,0.4461,0.04989456,0.06347745,-0.19610469,0.12442801,3.456006921858841,5,0.987752772670201
0.072714284,0.0722,0.1029,0.1489,0.2049,0.23215,0.2467,0.25326666,0.2763,0.29395,0.3237,0.2274,0.25951096,0.078999996,-0.51758087,0.18436223,3.5426503194288346,5,0.9877478559061668
0.16815,0.21546666,0.2928,0.363,0.3813,0.3992,0.4142,0.438,0.4228,0.43845,0.5067,0.4371,0.093632944,0.09026356,-0.26754218,0.14196302,3.5773076784568323,5,0.98774692536205
0.0981,0.1346,0.1939,0.2769,0.32365,0.345,0.36485,0.3722,0.38705,0.37625,0.49385,0.3929,0.1468187,0.12123963,-0.4361323,0.20660637,3.4646712616158406,5,0.987716046463992
0.09295,0.1279,0.1826,0.2608,0.30075,0.32965,0.35005,0.3648,0.3779,0.38445,0.4672,0.3733,0.16624041,0.10566797,-0.43798092,0.19275825,3.5686433386998333,5,0.98770077427309
0.09535,0.1308,0.1757,0.2199,0.244,0.26375,0.28325,0.2953,0.30025,0.2966,0.36885,0.3127,0.14635095,0.10252578,-0.35469654,0.16026998,3.4256817327093434,5,0.9876813907872942
0.16465,0.1957,0.2548,0.2898,0.3141,0.3381,0.352,0.3724,0.3655,0.40195,0.4301,0.3447,0.12473573,0.08119657,-0.2559498,0.117857136,3.546982489307335,5,0.98767412389961
0.2767,0.3292,0.3932,0.4262,0.4455,0.43665,0.44675,0.4528,0.4492,0.46195,0.5649,0.5011,0.030261664,0.11409129,-0.17920882,0.11792904,3.4430104122233423,5,0.9876296448440444
0.090657145,0.1138,0.15288572,0.21733333,0.30625,0.3265,0.3482,0.3364,0.39155,0.3487,0.446225,0.3082,0.21502529,0.06526213,-0.48962447,0.19156608,3.5773076784568323,5,0.987539293077036
0.0755,0.10155,0.1466,0.1901,0.21775,0.2551,0.27275,0.2838,0.2829,0.2931,0.3482,0.3116,0.19772105,0.10347011,-0.40743735,0.16559301,3.456006921858841,5,0.9875267009322402
0.082,0.09135,0.1228,0.1498,0.17195,0.20595,0.22205,0.226,0.23845,0.24625,0.3311,0.2967,0.20276742,0.16267225,-0.45891163,0.20488569,3.378027864045848,5,0.9873755524308552
0.12015,0.1514,0.2002,0.253,0.27915,0.29885,0.3156,0.324,0.32805,0.3312,0.39995,0.34755,0.12305028,0.09876375,-0.33283344,0.15735365,3.4646712616158406,5,0.9873742040272776
0.1822,0.2351,0.2918,0.333,0.35725,0.37455,0.39205,0.3794,0.3959,0.38105,0.43275,0.37115,0.06513196,0.044469893,-0.19453454,0.10958158,3.4538408369195914,5,0.9873370173991936
0.295,0.3488,0.44,0.5104,0.5337,0.5293,0.5437,0.5524,0.5423,0.5456,0.6311,0.6132,0.03951825,0.07567753,-0.17841472,0.11763842,3.4430104122233423,5,0.9873197097619986
0.10615,0.1601,0.2234,0.2963,0.3239,0.331,0.3437,0.3642,0.35665,0.3602,0.4711,0.4096,0.10280091,0.1382664,-0.35665947,0.18820159,3.4473425821018417,5,0.9872732820108164
0.1038,0.1352,0.1853,0.258,0.29973334,0.331325,0.3546,0.3788,0.3831,0.38436666,0.4425,0.3343,0.18969852,0.071947664,-0.40968463,0.15356113,3.334706165260851,5,0.9872055732386192
0.11585,0.1603,0.2098,0.2528,0.2693,0.29735,0.31725,0.3326,0.3311,0.32895,0.4074,0.3851,0.13631707,0.103317566,-0.32015553,0.14508715,3.4603390917373416,5,0.9871662583577642
0.0646,0.0737,0.1122,0.1426,0.1835,0.2658,0.3042,0.314,0.3346,0.3421,0.3095,0.2132,0.3753833,-0.038969092,-0.46786818,0.076684915,3.445176497162592,5,0.9871616571780424
0.1138,0.136,0.1859,0.24085,0.26315,0.2859,0.3014,0.3276,0.3299,0.3654,0.4371,0.3371,0.15260796,0.13976532,-0.40321025,0.18777099,3.555646829064335,5,0.9871502521926449
0.13785,0.1617,0.2196,0.2757,0.30395,0.3201,0.3334,0.3392,0.345,0.355,0.42635,0.38255,0.1032688,0.10546444,-0.3200712,0.16721395,3.4256817327093434,5,0.9871272519089108
0.1131,0.1271,0.1743,0.2423,0.2566,0.27835,0.2879,0.3254,0.30075,0.3452,0.3674,0.3072,0.14638011,0.09975306,-0.35647035,0.14799473,3.4646712616158406,5,0.987069907119932
0.14755,0.2014,0.2637,0.3244,0.3437,0.3625,0.375,0.397,0.3878,0.381,0.4682,0.4175,0.10063765,0.09392522,-0.27940974,0.13961178,3.5339859796718365,5,0.987063100072136
0.08465,0.1127,0.1588,0.199,0.2119,0.23,0.2414,0.2527,0.2457,0.2503,0.29355,0.24385,0.11888421,0.08873437,-0.29788882,0.14820212,3.4646712616158406,5,0.9870607669196246
0.11505,0.1366,0.1969,0.2708,0.3054,0.3393,0.36205,0.3752,0.38045,0.3808,0.45285,0.36955,0.16160992,0.08688348,-0.39392075,0.17147598,3.4191834778915946,5,0.9870604166421496
0.13865,0.1532,0.1898,0.2302,0.2941,0.31945,0.3333,0.3118,0.3419,0.33545,0.36175,0.27735,0.15055352,0.02821007,-0.3117578,0.120109744,3.464671261615841,5,0.9870592861756444
0.0812,0.102,0.1534,0.198,0.2393,0.2492,0.2629,0.2698,0.2731,0.2785,0.3514,0.3383,0.1534844,0.1253803,-0.39223453,0.192792,3.456006921858841,5,0.9870413185641314
0.0801,0.1046,0.1407,0.1777,0.20035,0.2168,0.22925,0.2388,0.24155,0.24635,0.26095,0.2034,0.1466987,0.038606968,-0.29939002,0.121795274,3.510159045340087,5,0.9870020365052886
0.1207,0.1786,0.2376,0.276,0.3076,0.33096668,0.3468,0.3541,0.3581875,0.362975,0.43025,0.39295,0.123948574,0.09139912,-0.28846297,0.14007829,3.4646712616158406,5,0.986980695543018
0.0732,0.1036,0.1444,0.2002,0.2257,0.262,0.2902,0.31,0.3296,0.3299,0.3973,0.2785,0.21520971,0.09313523,-0.46686357,0.18188113,3.4495086670410924,5,0.9868890289472206
0.1102,0.1452,0.2212,0.304,0.3396,0.3666,0.3884,0.3972,0.404,0.397,0.4722,0.3709,0.132915,0.0778361,-0.36198443,0.17730927,3.386692203802846,5,0.9868835279294388
0.0872,0.0894,0.137,0.1728,0.2162,0.2521,0.27,0.2712,0.2795,0.2852,0.3345,0.2929,0.22162162,0.08957656,-0.41887596,0.1690287,3.456006921858841,5,0.9868712480479104
0.077416666,0.13066667,0.1734,0.2064,0.211675,0.25232,0.274,0.3098,0.298,0.30406666,0.3211,0.26244,0.20030993,0.03731221,-0.29868555,0.08991356,3.4646712616158406,5,0.9868575014497026
0.11455,0.20465,0.2547,0.2978,0.2793,0.2868,0.2995,0.3451,0.31025,0.3082,0.3807,0.3687,0.073572844,0.10196104,-0.19830026,0.10482395,3.4430104122233423,5,0.9868223386402548
0.12976667,0.1564,0.2175,0.2788,0.3247,0.3416,0.3574,0.35786667,0.3639,0.33155,0.44095,0.3813,0.124188475,0.09573212,-0.33935758,0.16651586,3.4646712616158406,5,0.9868213183656024
0.09125,0.13036,0.179,0.2488,0.27723333,0.2998,0.32505,0.3572,0.369,0.36285,0.42326,0.2859,0.17887789,0.06848764,-0.40557232,0.15910384,3.5773076784568323,5,0.9867726643478986
0.0317,0.1502,0.182,0.2064,0.1846,0.2386,0.2499,0.2681,0.2681,0.2777,0.2541,0.2283,0.13003159,-0.02680965,-0.16532905,0.048020042,3.557812914003584,5,0.9867446078895368
0.1852,0.2954,0.3852,0.45386666,0.46525,0.4812,0.4958,0.517,0.49466667,0.47973335,0.5528,0.46216667,0.06502783,0.055498984,-0.17867805,0.106794685,3.5686433386998333,5,0.9867185337042548
0.1159,0.162,0.2054,0.2344,0.2505,0.2412,0.2475,0.2462,0.2447,0.231,0.3601,0.3312,0.024552625,0.19080688,-0.2735632,0.18579835,3.516657300157837,5,0.9867134754600004
0.0662,0.0902,0.1279,0.1723,0.2058,0.243,0.267,0.28875,0.29575,0.29865,0.33615,0.24845,0.25257564,0.06393417,-0.44876626,0.14593193,3.464671261615841,5,0.9866284097424488
0.0934,0.1537,0.2025,0.2541,0.2498,0.272,0.28945,0.312,0.3089,0.327625,0.3794,0.315,0.10227877,0.10242629,-0.30400413,0.15265648,3.4430104122233423,5,0.9865814368377864
0.09205,0.1089,0.1328,0.1475,0.162,0.18565,0.1961,0.1881,0.19815,0.2094,0.22855,0.19685,0.120977364,0.071244456,-0.26497856,0.11745041,3.456006921858841,5,0.986525050008895
0.12915,0.1347,0.1842,0.235,0.2768,0.3005,0.31545,0.311,0.32805,0.35715,0.396,0.3455,0.13919413,0.093847126,-0.36504653,0.17209995,3.447342582101842,5,0.9864523775065708
0.05835,0.0928,0.1318,0.1648,0.2003,0.2412,0.2574,0.2636,0.2815,0.2712,0.3267,0.2669,0.23062555,0.07431764,-0.4250818,0.15933484,3.5773076784568323,5,0.9864515214760232
0.0954,0.1195,0.1525,0.1774,0.20555,0.223,0.2325,0.2365,0.239,0.23825,0.25555,0.204,0.14278813,0.033464774,-0.25254256,0.0975347,3.369363524288848,5,0.9863966530348798
0.1065,0.1505,0.193,0.2276,0.2615,0.2888,0.30195,0.3033,0.3122,0.29305,0.35015,0.2861,0.14258806,0.05729596,-0.28933072,0.12015898,3.460339091737341,5,0.9863815253317982
0.1643,0.2609,0.283,0.298,0.31085,0.31805,0.32265,0.3011,0.3168,0.30925,0.3224,0.3271,0.0051743914,0.00876096,-0.065080956,0.0493911,3.5686433386998333,5,0.9863516133579766
0.0978,0.1334,0.1979,0.2813,0.3057,0.3272,0.34215,0.3536,0.35605,0.36305,0.42705,0.3755,0.11387618,0.09066528,-0.36666933,0.1851759,3.4430104122233427,5,0.9862142398673782
0.13175,0.1682,0.2319,0.3036,0.34455,0.36643332,0.38443333,0.38904,0.4029,0.40631667,0.49525,0.415225,0.12335409,0.102822445,-0.36216733,0.17816664,3.4473425821018417,5,0.9861873530476276
0.16663334,0.20666666,0.28884,0.3704,0.40076667,0.40075,0.4091,0.4033,0.3979,0.39996,0.3657,0.28406668,0.04252291,-0.042168647,-0.11742599,0.09370514,3.5318198947325863,5,0.986183811323718
0.1629,0.2605,0.2814,0.2885,0.27555,0.2762,0.2852,0.3035,0.3057,0.3211,0.41065,0.3973,0.025337813,0.14650661,-0.18676399,0.10699443,3.3953565435598465,5,0.9861702921683062
0.0848,0.1092,0.1578,0.2474,0.2916,0.31365,0.338125,0.3539,0.3726,0.3776,0.4431,0.3461,0.17711623,0.08642885,-0.4747878,0.19712207,3.386692203802846,5,0.9861680089472772
0.1059,0.1638,0.22586666,0.2721,0.3071,0.3361,0.3524,0.3632,0.3668,0.353,0.4108,0.3409,0.14339682,0.056584362,-0.29047123,0.12885362,3.5686433386998333,5,0.9860846872001988
0.18775,0.2004,0.2659,0.3248,0.37175,0.37625,0.3875,0.371,0.38685,0.4018,0.453,0.41155,0.06639836,0.07876407,-0.26025876,0.15297957,3.5773076784568323,5,0.986084137868921
0.08235,0.09895,0.1557,0.2199,0.22635,0.2433,0.2528,0.28105,0.26295,0.27065,0.351,0.28985,0.12206807,0.1434156,-0.3854352,0.20075719,3.5773076784568323,5,0.9860835608211556
0.11675,0.1419,0.1907,0.2305,0.23965,0.2655,0.284,0.2906,0.2885,0.3031,0.34215,0.31,0.11533296,0.085070945,-0.28422636,0.13943192,3.460339091737341,5,0.9860496757945696
0.082425,0.10846667,0.16083333,0.22146666,0.2582,0.2937,0.31546667,0.32337144,0.33293334,0.34253332,0.40295,0.3425,0.18703681,0.0951464,-0.42944986,0.18232206,3.404020883316845,5,0.9860445142785886
0.2036,0.2472,0.318,0.3728,0.4087,0.4146,0.4274,0.4212,0.4315,0.4541,0.4953,0.4538,0.060957197,0.06883903,-0.21800075,0.1299707,3.3758194321272903,5,0.985943774266932
0.1347,0.1718,0.244,0.3192,0.344,0.3633,0.38005,0.3912,0.3935,0.3939,0.47705,0.39605,0.10135134,0.09597382,-0.3232092,0.171602,3.5686433386998333,5,0.985897146606556
0.1366,0.1823,0.2572,0.3408,0.37895,0.39495,0.41125,0.4184,0.4209,0.419,0.494,0.40665,0.10221286,0.079899445,-0.31522894,0.16307905,3.566477253760583,5,0.9858927574192484
0.11675,0.1539,0.21495,0.29753333,0.3238,0.3401,0.35345,0.36946666,0.3674,0.369725,0.4657,0.388375,0.107846074,0.11799305,-0.36839786,0.18643454,3.4473425821018417,5,0.9857975387036192
0.0775,0.0906,0.1298,0.1824,0.2093,0.2382,0.2592,0.29,0.3094,0.3218,0.3567,0.2618,0.22777306,0.07101037,-0.46639258,0.17233883,3.4646712616158406,5,0.985773084126074
0.0347,0.0328,0.0552,0.0511,0.0951,0.1698,0.1918,0.2036,0.2075,0.2339,0.1538,0.1075,0.5987436,-0.14862995,-0.47177032,-0.071380034,3.4646712616158406,5,0.9857331166169412
0.084366664,0.095,0.1405,0.19705,0.2294,0.2603,0.2896,0.3168,0.32725,0.3486,0.37785,0.26495,0.23304465,0.07176286,-0.45789525,0.16529848,3.5686433386998333,5,0.9857252775894562
0.0799,0.0995,0.1238,0.1545,0.17135,0.1814,0.19465,0.2157,0.21775,0.21785,0.3969,0.39375,0.16531608,0.29146668,-0.52448624,0.2725594,3.4451764971625924,5,0.9857162515229816
0.1445,0.1485,0.1893,0.2361,0.27165,0.3039,0.3207,0.3222,0.33365,0.348,0.413,0.36905,0.15421815,0.10627469,-0.3714096,0.15931416,3.4646712616158406,5,0.985702473319962
