B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12,NDVI,entropy,lc,random_split
0.0349,0.0408,0.0638,0.0719,0.1042,0.136,0.149,0.1584,0.1689,0.1676,0.2205,0.1704,0.37559703,3.557812914003584,1,0.5219335132630634
0.0296,0.0411,0.0576,0.074,0.0943,0.129,0.1394,0.1538,0.154,0.1574,0.2076,0.152,0.35030726,3.546982489307335,1,0.5188909450021731
0.0461,0.0662,0.1009,0.0939,0.1582,0.2446,0.2634,0.2846,0.2901,0.1964,0.2209,0.1591,0.5038309,3.5773076784568323,1,0.5156136835515511
0.05,0.0532,0.0787,0.101,0.1463,0.2,0.2181,0.2424,0.2546,0.2482,0.2633,0.2029,0.4117647,3.406186968256095,1,0.515585679293925
0.0372,0.0413,0.0673,0.0749,0.1188,0.2007,0.2239,0.2352,0.2433,0.2594,0.2343,0.1561,0.51693004,3.5686433386998333,1,0.5117157066106559
0.0352,0.046,0.066,0.0733,0.1053,0.1483,0.1615,0.1664,0.1871,0.1836,0.2253,0.159,0.3884022,3.456006921858841,1,0.5082924873106089
0.0304,0.0407,0.0578,0.0629,0.098,0.136,0.1472,0.1606,0.1649,0.166,0.183,0.1314,0.4371365,3.5773076784568323,1,0.5031640972149082
0.0402,0.0388,0.0536,0.0615,0.0895,0.1714,0.1919,0.2048,0.2098,0.2505,0.1824,0.1357,0.5381149,3.490664280886839,1,0.5014381822299014
0.0367,0.0461,0.0632,0.0724,0.1155,0.1897,0.2103,0.2128,0.238,0.2468,0.233,0.1676,0.4922861,3.5686433386998333,1,0.490523523281681
0.0287,0.0108,0.0156,0.0247,0.0322,0.0492,0.0476,0.049,0.0585,0.134,0.0889,0.0664,0.32971504,3.4646712616158406,1,0.4896106842702257
0.0354,0.0456,0.0666,0.0908,0.1137,0.1412,0.1485,0.1702,0.171,0.1873,0.2242,0.1659,0.30421457,3.3953565435598456,1,0.4862774465752971
0.0367,0.0464,0.0698,0.0798,0.1192,0.166,0.1877,0.2002,0.1959,0.206,0.1877,0.1381,0.43,3.460339091737341,1,0.4836275899535528
0.0289,0.0418,0.0629,0.0738,0.103,0.1503,0.1647,0.1796,0.1813,0.1875,0.2215,0.1547,0.41752172,3.538318149550335,1,0.4836052982224436
0.0356,0.042,0.0681,0.0679,0.1207,0.1787,0.1993,0.2186,0.2272,0.2189,0.2039,0.1496,0.5260035,3.4473425821018413,1,0.4829690476624609
0.0401,0.0511,0.074,0.0862,0.113,0.1504,0.1668,0.1754,0.1936,0.1904,0.2171,0.1625,0.34097862,3.430013902587844,1,0.4776876938176282
0.0339,0.0382,0.0632,0.0576,0.1138,0.1911,0.216,0.237,0.2306,0.2321,0.2005,0.1279,0.6089613,3.460339091737341,1,0.4753517181151394
0.0354,0.043,0.0589,0.0714,0.0981,0.1358,0.1473,0.1604,0.1661,0.1688,0.1874,0.1271,0.3839517,3.5513146591858344,1,0.4677014423665385
0.0333,0.046,0.0626,0.083,0.101,0.1307,0.1438,0.1532,0.1569,0.1565,0.2231,0.1721,0.29720578,3.427847817648594,1,0.4673118286600463
0.031,0.0393,0.0604,0.0633,0.1192,0.1898,0.2134,0.225,0.2323,0.2514,0.2083,0.1421,0.5608741,3.391024373681347,1,0.4657508051070592
0.0369,0.0428,0.0619,0.0708,0.1106,0.1494,0.1652,0.1788,0.1849,0.1825,0.2062,0.1577,0.43269232,3.5491485742465843,1,0.4635919267000929
0.0301,0.0427,0.0538,0.0653,0.0893,0.1336,0.1493,0.1534,0.1656,0.1636,0.2129,0.1584,0.40283492,3.4819999411298395,1,0.455890016674659
0.04,0.0536,0.0714,0.085,0.1104,0.1356,0.1456,0.1534,0.1593,0.1579,0.1903,0.1474,0.28691277,3.5686433386998333,1,0.4550271665257335
0.0306,0.0368,0.0634,0.0674,0.1225,0.1678,0.1818,0.2068,0.2037,0.2152,0.2313,0.1583,0.50838804,3.456006921858841,1,0.4548142254743672
0.0375,0.0426,0.0686,0.0702,0.1219,0.166,0.179,0.1946,0.205,0.2025,0.212,0.1529,0.4697885,3.3477026748963503,1,0.4482103212735246
0.0379,0.0382,0.0512,0.064,0.0853,0.1067,0.1145,0.1282,0.1319,0.1378,0.1899,0.1529,0.33402702,3.555646829064334,1,0.4474398192174899
0.0326,0.0357,0.0507,0.0558,0.0943,0.1467,0.1625,0.181,0.1794,0.18,0.2107,0.1497,0.5287162,3.5773076784568323,1,0.435343061842751
0.0416,0.047,0.07,0.0782,0.1143,0.1705,0.1883,0.208,0.2157,0.2238,0.2158,0.1513,0.45352903,3.451674751980342,1,0.4324162466198396
0.0339,0.0335,0.0483,0.0622,0.1054,0.1291,0.1312,0.1284,0.1461,0.1416,0.1693,0.1349,0.34732425,3.490664280886839,1,0.4288842338349878
0.0304,0.0387,0.0553,0.0644,0.0942,0.1438,0.1619,0.1848,0.1829,0.1898,0.2142,0.1475,0.48314604,3.5513146591858344,1,0.422934996218849
0.0342,0.037,0.05,0.0566,0.0909,0.1407,0.1529,0.1672,0.1741,0.1763,0.2109,0.1447,0.49419123,3.4603390917373416,1,0.4165427172320686
0.0297,0.041,0.0541,0.0607,0.0928,0.1515,0.1673,0.178,0.1865,0.1854,0.2151,0.1429,0.49141183,3.4603390917373407,1,0.4145226081126498
0.025,0.0099,0.0161,0.018,0.0339,0.0565,0.0676,0.0673,0.0799,0.1589,0.1028,0.0714,0.57796013,3.5773076784568323,1,0.4135267287780292
0.0335,0.0426,0.0646,0.0684,0.1025,0.1512,0.166,0.19,0.1972,0.1909,0.1968,0.1492,0.4705882,3.5686433386998333,1,0.4129854918011872
0.0404,0.0473,0.067,0.0747,0.1011,0.1472,0.1595,0.1976,0.1839,0.1816,0.204,0.1507,0.45134047,3.5513146591858344,1,0.4122154701584892
0.0314,0.0474,0.061,0.0826,0.1021,0.1262,0.1376,0.1504,0.1525,0.1411,0.2064,0.1628,0.29098713,3.4430104122233427,1,0.4121349177192651
0.0331,0.0438,0.0603,0.0781,0.099,0.1252,0.1364,0.1448,0.1468,0.1505,0.1981,0.1561,0.29923734,3.4755016863120898,1,0.4113759183415697
0.0266,0.044,0.0638,0.0705,0.1037,0.156,0.173,0.1958,0.1876,0.1762,0.2071,0.1579,0.470522,3.4906642808868384,1,0.4033851394935019
0.0455,0.039,0.0623,0.0621,0.0987,0.1474,0.1607,0.1752,0.1756,0.1843,0.1795,0.1317,0.47661188,3.5686433386998333,1,0.3981639423308751
0.0429,0.0634,0.0864,0.1104,0.1234,0.1505,0.1663,0.1708,0.1738,0.1755,0.1842,0.1396,0.21479374,3.4646712616158406,1,0.3942815618854379
0.0365,0.0372,0.0562,0.0636,0.0969,0.1523,0.1675,0.1792,0.1858,0.1823,0.2045,0.1306,0.47611198,3.505826875461588,1,0.3907918876989312
0.0377,0.0421,0.0574,0.0691,0.1028,0.1454,0.1591,0.1714,0.1826,0.1842,0.1768,0.1243,0.4253638,3.417017392952344,1,0.389931703456544
0.0361,0.046,0.0647,0.0898,0.1101,0.1298,0.146,0.1612,0.1639,0.1644,0.2294,0.1832,0.28446215,3.559978998942833,1,0.3884371096293076
0.0275,0.0474,0.066,0.0832,0.106,0.1418,0.1554,0.1666,0.1698,0.1533,0.1719,0.1308,0.3338671,3.46467126161584,1,0.3859400202856344
0.0323,0.0501,0.071,0.0808,0.1111,0.1658,0.1769,0.1844,0.1923,0.178,0.2485,0.1787,0.3906486,3.4473425821018417,1,0.3802905334583674
0.0342,0.049,0.07,0.0906,0.1132,0.133,0.1479,0.1604,0.1643,0.1686,0.2161,0.1699,0.27808768,3.507992960400837,1,0.3744364094125445
0.0356,0.021,0.0301,0.032,0.0572,0.0966,0.1034,0.0994,0.118,0.1847,0.1418,0.1033,0.51293755,3.5773076784568323,1,0.3732134168191849
0.0364,0.0426,0.061,0.0737,0.0976,0.1211,0.1348,0.144,0.1486,0.1507,0.1976,0.1535,0.32292143,3.4495086670410915,1,0.3690946068742853
0.0411,0.0446,0.0657,0.0725,0.1028,0.1387,0.147,0.1638,0.1732,0.1765,0.1953,0.1481,0.38637328,3.5773076784568323,1,0.3582611815432445
0.0349,0.0514,0.0661,0.0872,0.1063,0.1413,0.1562,0.171,0.1733,0.1625,0.2104,0.1578,0.32455462,3.507992960400837,1,0.3576642012059546
0.0349,0.0414,0.0601,0.0684,0.108,0.1587,0.1749,0.1878,0.1951,0.1967,0.1945,0.136,0.46604216,3.5773076784568323,1,0.3529339532240289
0.0341,0.0468,0.0567,0.0696,0.0955,0.1349,0.1484,0.147,0.1631,0.1624,0.2029,0.1521,0.35734072,3.4430104122233423,1,0.3513503610743272
0.03,0.0317,0.0529,0.0621,0.0974,0.1352,0.1457,0.1694,0.172,0.1702,0.2104,0.157,0.46349892,3.397522628499096,1,0.3441565325102869
0.0319,0.0444,0.0576,0.0807,0.104,0.1317,0.1457,0.155,0.1644,0.1556,0.2221,0.1691,0.3152312,3.456006921858841,1,0.3428158519738846
0.0269,0.0331,0.0534,0.0669,0.1094,0.1786,0.1938,0.211,0.2239,0.2234,0.2073,0.1505,0.51853186,3.5686433386998333,1,0.3402218403920769
0.0361,0.0332,0.0523,0.068,0.097,0.1371,0.1511,0.1456,0.1632,0.1697,0.2196,0.1595,0.36329588,3.5686433386998333,1,0.3370116972689844
0.029,0.0328,0.0507,0.0537,0.0902,0.1476,0.1595,0.161,0.1756,0.1832,0.1845,0.1248,0.49976712,3.451674751980342,1,0.3345615736486012
0.0356,0.0262,0.0438,0.0467,0.0802,0.1087,0.1194,0.1206,0.1374,0.1752,0.1407,0.0992,0.44172144,3.460339091737341,1,0.3341330783474383
0.03,0.0468,0.0644,0.0756,0.0993,0.1313,0.1396,0.1596,0.1544,0.1541,0.2101,0.1535,0.35714287,3.4083530531953445,1,0.3321859973820281
0.0298,0.0368,0.0584,0.067,0.1117,0.1722,0.1912,0.199,0.2145,0.2093,0.2505,0.1624,0.4962406,3.4646712616158406,1,0.3309777961235025
0.0415,0.0422,0.0637,0.0738,0.1128,0.1536,0.1652,0.1808,0.1672,0.1657,0.2035,0.1552,0.4202671,3.5773076784568323,1,0.3293583524127055
0.0379,0.0475,0.0623,0.068,0.1051,0.1575,0.1734,0.1762,0.1896,0.1886,0.1946,0.1361,0.4430794,3.557812914003584,1,0.3285318271544457
0.0285,0.0411,0.0558,0.07,0.0959,0.1337,0.1479,0.1598,0.1725,0.178,0.2037,0.1396,0.39077458,3.5166573001578367,1,0.3284423903209966
0.0393,0.0444,0.0625,0.066,0.1032,0.1402,0.1525,0.156,0.1686,0.1633,0.2189,0.1555,0.4054054,3.4646712616158406,1,0.3281318442354499
0.0378,0.0446,0.0632,0.0716,0.0996,0.1331,0.1428,0.1522,0.1619,0.165,0.1732,0.1284,0.360143,3.4798338561905897,1,0.3251673736932262
0.0365,0.0415,0.0559,0.0672,0.0913,0.125,0.1346,0.1476,0.1461,0.1614,0.1709,0.1274,0.37430167,3.5773076784568323,1,0.3204422515029254
0.0384,0.0378,0.0594,0.0628,0.11,0.1708,0.1902,0.2008,0.2042,0.2082,0.2141,0.1412,0.5235205,3.4646712616158406,1,0.31964956532832
0.0361,0.0541,0.0758,0.1056,0.1177,0.1338,0.1464,0.1648,0.1572,0.1523,0.1967,0.1565,0.21893492,3.5773076784568323,1,0.3153783198199194
0.0374,0.0575,0.0802,0.0946,0.1264,0.1707,0.1815,0.1954,0.2033,0.1972,0.2235,0.1559,0.3475862,3.460339091737341,1,0.3116255197105952
0.0301,0.0464,0.0652,0.0911,0.1179,0.1404,0.1581,0.1666,0.1711,0.1559,0.2061,0.1602,0.29297635,3.4646712616158406,1,0.3026072789376859
0.044,0.0535,0.0808,0.0918,0.1344,0.1828,0.2005,0.217,0.2248,0.2185,0.2361,0.1811,0.40544042,3.5166573001578367,1,0.299818445205217
0.0312,0.0493,0.0686,0.0896,0.1172,0.1433,0.1511,0.1636,0.1623,0.1511,0.1913,0.1497,0.2922591,3.434346072466343,1,0.2897961967430686
0.0315,0.0372,0.0601,0.0629,0.1144,0.206,0.2226,0.2204,0.2349,0.2348,0.1908,0.1214,0.5559478,3.5773076784568323,1,0.280897904165221
0.0404,0.0444,0.062,0.0738,0.1029,0.1496,0.1608,0.1812,0.1795,0.1933,0.1962,0.1345,0.4211765,3.456006921858841,1,0.280861838993278
0.039,0.0516,0.0656,0.078,0.1027,0.1589,0.1747,0.1938,0.1925,0.1942,0.1735,0.1209,0.42604855,3.4646712616158406,1,0.2789828878515487
0.0388,0.0452,0.0665,0.0709,0.1172,0.1711,0.1926,0.1974,0.2097,0.205,0.2068,0.1435,0.47148713,3.5773076784568323,1,0.2788405764688719
0.0379,0.0588,0.0786,0.1012,0.1199,0.1347,0.1444,0.146,0.1499,0.145,0.179,0.1475,0.18122977,3.5773076784568323,1,0.2718934781700245
0.0365,0.0458,0.061,0.0698,0.1051,0.173,0.1892,0.2136,0.2051,0.1973,0.2139,0.1388,0.50741005,3.4603390917373416,1,0.2632443760775751
0.0306,0.0411,0.0506,0.067,0.0944,0.1249,0.1366,0.1498,0.1507,0.1571,0.189,0.1425,0.38191882,3.5686433386998333,1,0.2617204100016619
0.0358,0.0417,0.0557,0.0761,0.1008,0.1216,0.1326,0.1338,0.1432,0.1541,0.1798,0.1436,0.2748928,3.464671261615841,1,0.2525661175090548
0.0397,0.0447,0.0602,0.0751,0.1013,0.119,0.1289,0.142,0.1436,0.1505,0.1873,0.1428,0.30815294,3.4603390917373416,1,0.2495629086825764
0.038,0.0435,0.0626,0.0684,0.1002,0.1463,0.1592,0.1704,0.1757,0.1665,0.2009,0.1496,0.42713565,3.4949964507653397,1,0.2480960107633597
0.0341,0.0432,0.0648,0.0892,0.1103,0.1506,0.1661,0.1738,0.1823,0.1799,0.2575,0.195,0.32167304,3.378474104577218,1,0.2480610086053937
0.0354,0.0396,0.0566,0.0782,0.1066,0.1314,0.1397,0.145,0.1617,0.175,0.2215,0.1625,0.29928315,3.404020883316845,1,0.2430676462039451
0.0475,0.0578,0.0902,0.0938,0.1644,0.2413,0.2596,0.2676,0.2773,0.2625,0.2593,0.1956,0.4809076,3.4646712616158406,1,0.2367924989489771
0.0389,0.0437,0.062,0.0684,0.1047,0.1565,0.1694,0.1866,0.1855,0.1963,0.1951,0.1448,0.4635294,3.549148574246585,1,0.235332741528528
0.0334,0.0375,0.0583,0.0655,0.099,0.1423,0.1564,0.1746,0.184,0.1907,0.2043,0.1309,0.454394,3.321709655625352,1,0.2318770342217646
0.0339,0.0424,0.0588,0.0814,0.0982,0.1394,0.1488,0.1666,0.1469,0.1447,0.1811,0.1425,0.3435484,3.4646712616158406,1,0.2265592255703808
0.0381,0.0462,0.0654,0.0812,0.1094,0.1363,0.1432,0.1522,0.1485,0.1416,0.159,0.1294,0.30419877,3.4473425821018417,1,0.21838196829748
0.0424,0.047,0.0758,0.0784,0.1205,0.157,0.1703,0.1924,0.1948,0.2,0.2111,0.1524,0.42097488,3.4278478176485936,1,0.2156189854869502
0.0553,0.0502,0.0646,0.0725,0.1188,0.1752,0.1987,0.1676,0.2219,0.2487,0.2159,0.149,0.396085,3.5773076784568323,1,0.2119130552879249
0.0293,0.0566,0.0809,0.1036,0.1183,0.1373,0.1475,0.1748,0.1615,0.143,0.1869,0.1478,0.2557471,3.4386782423448423,1,0.2072943951428197
0.0529,0.0392,0.0606,0.0714,0.1131,0.1646,0.1836,0.2004,0.2078,0.2511,0.2011,0.1428,0.47461367,3.4646712616158406,1,0.2071918474526207
0.0385,0.0499,0.0702,0.0908,0.1188,0.1568,0.1672,0.1736,0.1867,0.1729,0.2377,0.1801,0.31316188,3.5773076784568323,1,0.2062528210098932
0.0312,0.0366,0.0516,0.064,0.0916,0.1292,0.1418,0.1504,0.154,0.1587,0.1821,0.1372,0.40298504,3.393148111641289,1,0.202459429763436
0.0349,0.0489,0.0723,0.0764,0.1283,0.1972,0.2109,0.2282,0.2206,0.2395,0.2223,0.1519,0.49835852,3.4343460724663437,1,0.187257405117457
0.0335,0.0489,0.0688,0.0814,0.1104,0.1424,0.1543,0.1672,0.1713,0.1688,0.2029,0.168,0.34513274,3.5361520646110858,1,0.1871093541696565
0.0326,0.0495,0.066,0.0788,0.0919,0.1678,0.1837,0.199,0.2067,0.2109,0.1984,0.1408,0.43268538,3.46467126161584,1,0.1863064475213477
0.0368,0.042,0.065,0.0751,0.1149,0.1663,0.1778,0.1822,0.1983,0.2101,0.1976,0.1542,0.41624564,3.5773076784568323,1,0.1847178184606881
0.037,0.0417,0.0646,0.0592,0.1025,0.1612,0.1772,0.1826,0.1943,0.1891,0.2063,0.1513,0.51033914,3.456006921858841,1,0.1826549511109365
0.0363,0.0442,0.052,0.066,0.0938,0.1245,0.135,0.1362,0.1496,0.1483,0.1669,0.1279,0.347181,3.5773076784568323,1,0.1746632479368236
0.0323,0.0405,0.0569,0.0625,0.0975,0.1552,0.1726,0.1842,0.1827,0.181,0.2053,0.1404,0.49331173,3.456006921858841,1,0.1710453992460937
0.0404,0.0592,0.0794,0.0939,0.1157,0.1646,0.188,0.199,0.2026,0.2104,0.2117,0.1466,0.35882553,3.5773076784568323,1,0.1691666911885291
0.0416,0.0636,0.0938,0.1064,0.1434,0.2017,0.2233,0.2492,0.2396,0.2052,0.2369,0.1868,0.40157482,3.4646712616158406,1,0.1668839042482727
0.0333,0.0439,0.0648,0.0778,0.1074,0.1319,0.1441,0.1614,0.1587,0.1601,0.2096,0.1625,0.34949836,3.4690034314943405,1,0.1658802485230069
0.0586,0.0657,0.0824,0.116,0.1369,0.1554,0.1652,0.1898,0.1851,0.1823,0.2489,0.19,0.2413342,3.4148089610337875,1,0.1643006983090323
0.0362,0.0452,0.0637,0.0778,0.103,0.1491,0.1689,0.178,0.1905,0.1971,0.2181,0.1454,0.39171228,3.397522628499096,1,0.1539813831448581
0.0433,0.0475,0.074,0.0812,0.1388,0.2133,0.2374,0.238,0.2594,0.2527,0.2256,0.1512,0.49122807,3.456006921858841,1,0.1503585860764184
0.0288,0.0375,0.06,0.06,0.1076,0.1704,0.1901,0.2286,0.2145,0.2212,0.1988,0.128,0.5841996,3.5773076784568323,1,0.1485686905831836
0.0355,0.0454,0.079,0.0772,0.132,0.2062,0.2237,0.2446,0.2497,0.2575,0.2108,0.1392,0.5201989,3.5079929604008377,1,0.1367259358008856
0.0314,0.0522,0.0647,0.0803,0.1101,0.1481,0.1691,0.172,0.1744,0.1631,0.2197,0.1613,0.3634562,3.445176497162592,1,0.1345579426071774
0.0318,0.0436,0.0596,0.067,0.0986,0.164,0.1759,0.1708,0.1957,0.1793,0.2194,0.1588,0.43650126,3.5773076784568323,1,0.1319106338920689
0.0336,0.0434,0.0603,0.0844,0.1054,0.1476,0.1604,0.1638,0.1835,0.1758,0.2331,0.1796,0.3199033,3.432179987527093,1,0.1312450661963345
0.0355,0.039,0.0591,0.0608,0.1006,0.1523,0.168,0.1944,0.19,0.1972,0.187,0.1274,0.52351093,3.4538408369195914,1,0.126305022380003
0.0382,0.0388,0.0586,0.0626,0.0994,0.1403,0.1555,0.1692,0.1762,0.1867,0.2203,0.1531,0.4598792,3.460339091737341,1,0.1259517952105848
0.0353,0.0484,0.0658,0.076,0.1045,0.148,0.158,0.1618,0.1681,0.1656,0.176,0.1308,0.36080742,3.412685223073845,1,0.1258188555838866
0.0382,0.0508,0.0651,0.0788,0.0873,0.1367,0.1453,0.1832,0.1611,0.1742,0.1745,0.1208,0.3984733,3.4646712616158406,1,0.1256757327570121
0.0333,0.0394,0.0593,0.0755,0.1069,0.1423,0.1594,0.175,0.1835,0.1918,0.2296,0.1669,0.3972056,3.3953565435598465,1,0.1250732753401354
0.038,0.0396,0.0612,0.0676,0.0963,0.1525,0.1682,0.1854,0.18,0.2059,0.1948,0.1369,0.46561265,3.464671261615841,1,0.1244407483958118
0.0347,0.0447,0.0642,0.0722,0.1088,0.156,0.1752,0.1794,0.1906,0.1948,0.2015,0.1335,0.42607313,3.391024373681347,1,0.1224405628504773
0.0336,0.0452,0.061,0.0751,0.1048,0.1355,0.1441,0.1516,0.1576,0.1594,0.1992,0.1467,0.3374504,3.456006921858841,1,0.1145240168735689
0.0369,0.0461,0.0638,0.0758,0.1109,0.1728,0.1931,0.1762,0.2155,0.2079,0.2132,0.1486,0.3984127,3.5773076784568323,1,0.1142806476889588
0.0328,0.047,0.0624,0.088,0.1059,0.13,0.1406,0.1526,0.15,0.1627,0.1994,0.1538,0.26849544,3.557812914003584,1,0.1065645009379137
0.0354,0.0516,0.0656,0.0828,0.101,0.1312,0.1379,0.1546,0.1454,0.1534,0.1841,0.1389,0.30244312,3.555646829064335,1,0.1059477878607157
0.0494,0.065,0.0822,0.098,0.1181,0.1729,0.1905,0.2014,0.197,0.2059,0.2165,0.1586,0.3453574,3.4603390917373407,1,0.1050151059261388
0.0345,0.0405,0.0581,0.065,0.0914,0.1331,0.1477,0.1702,0.1658,0.1724,0.1739,0.1228,0.44727895,3.378027864045848,1,0.1025693503888779
0.0339,0.0552,0.0722,0.0838,0.1078,0.1433,0.1595,0.1808,0.1762,0.1742,0.2129,0.1553,0.36659107,3.4603390917373416,1,0.0994747039183696
0.0284,0.0359,0.0548,0.0592,0.0934,0.1587,0.1682,0.1764,0.1789,0.1877,0.185,0.1361,0.49745333,3.5773076784568323,1,0.0994347842269937
0.0308,0.0336,0.054,0.0563,0.09,0.1479,0.1658,0.1908,0.1842,0.1909,0.1989,0.131,0.544314,3.5773076784568323,1,0.0988723293146849
0.0468,0.0679,0.09,0.1004,0.1416,0.1873,0.2043,0.2246,0.2273,0.256,0.2527,0.183,0.38215384,3.460339091737341,1,0.0925181099905636
0.0358,0.0404,0.0604,0.0662,0.0942,0.1342,0.1474,0.156,0.1768,0.1762,0.1786,0.1237,0.4041404,3.449508667041092,1,0.0922993136248683
0.0281,0.0418,0.062,0.0824,0.1201,0.1734,0.1925,0.1896,0.22,0.1998,0.2157,0.1425,0.39411765,3.460339091737341,1,0.087425710533714
0.0396,0.055,0.0714,0.094,0.1215,0.1525,0.1654,0.1732,0.1774,0.1827,0.201,0.157,0.2964072,3.386692203802846,1,0.0760528316262431
0.0395,0.0553,0.0822,0.0914,0.1383,0.2216,0.2583,0.2512,0.2738,0.3071,0.2579,0.1688,0.46643317,3.460339091737341,1,0.0750005910054857
0.0403,0.0474,0.0704,0.0985,0.1174,0.1298,0.1421,0.178,0.1632,0.1754,0.2628,0.201,0.2875226,3.460339091737341,1,0.0708476653744863
0.0385,0.0442,0.0689,0.0776,0.1051,0.1543,0.1737,0.1954,0.1874,0.2038,0.2079,0.1501,0.4315018,3.4516747519803417,1,0.0627626017352985
0.0294,0.0504,0.0704,0.0814,0.1025,0.1449,0.1598,0.1948,0.1802,0.1629,0.1973,0.1389,0.41057205,3.4646712616158406,1,0.0600030647860352
0.037,0.0476,0.0678,0.0753,0.1121,0.1607,0.1845,0.1904,0.1954,0.1949,0.1921,0.1445,0.43319535,3.464671261615841,1,0.0582207004621029
0.0375,0.047,0.0628,0.0836,0.103,0.1257,0.1324,0.1394,0.1468,0.1574,0.1858,0.1615,0.25022423,3.3910243736813466,1,0.0535070832966469
0.0314,0.0358,0.0553,0.0692,0.1016,0.1357,0.1498,0.1754,0.162,0.1647,0.199,0.1588,0.43417826,3.5686433386998333,1,0.033040994359598
0.0421,0.0632,0.0874,0.1098,0.1548,0.2708,0.2871,0.3176,0.3036,0.2564,0.2662,0.1786,0.4861956,3.460339091737341,1,0.031195444143372
0.0323,0.037,0.0594,0.066,0.1034,0.1554,0.1749,0.181,0.2037,0.2046,0.2219,0.1613,0.46558702,3.5773076784568323,1,0.0276656360667971
0.0351,0.0428,0.0719,0.0609,0.116,0.1976,0.2138,0.205,0.2264,0.1989,0.1952,0.1334,0.54193306,3.46467126161584,1,0.0266701107757278
0.0467,0.0647,0.0874,0.1118,0.1278,0.1754,0.1849,0.1952,0.1991,0.1995,0.2295,0.1853,0.27166122,3.4625051766765917,1,0.0263234022459465
0.0265,0.0337,0.0552,0.0658,0.1171,0.2017,0.2211,0.2494,0.2441,0.2683,0.2193,0.1517,0.5824873,3.460339091737341,1,0.0207907488581469
0.0318,0.0472,0.0604,0.0744,0.0959,0.1295,0.1403,0.166,0.152,0.1591,0.191,0.1427,0.3810316,3.4473425821018417,1,0.0106544483415741
0.0469,0.0456,0.0654,0.088,0.1064,0.1371,0.1481,0.167,0.1625,0.1834,0.2292,0.1851,0.3098039,3.46467126161584,1,0.003290285519372
0.0291,0.0375,0.0462,0.06,0.0843,0.106,0.1204,0.1284,0.1326,0.134,0.2349,0.1642,0.36305732,3.3584907526132914,2,0.7997409271180466
0.0374,0.045,0.075,0.0778,0.1207,0.1706,0.1918,0.2056,0.2119,0.2264,0.2129,0.1492,0.4509527,3.520989470036337,2,0.7976851874910214
0.0332,0.0276,0.0418,0.0451,0.0819,0.1545,0.1746,0.187,0.1845,0.2027,0.1834,0.1288,0.61137444,3.5773076784568323,2,0.7940867160348146
0.0366,0.0456,0.0731,0.0766,0.126,0.1937,0.2154,0.2332,0.2386,0.2322,0.2439,0.1621,0.5054874,3.5686433386998333,2,0.7937212506660107
0.0307,0.0363,0.0516,0.0597,0.0882,0.1354,0.149,0.1588,0.1654,0.1793,0.232,0.1629,0.4535469,3.443010412223343,2,0.7932938835829207
0.0378,0.0316,0.0378,0.0508,0.0781,0.1158,0.1217,0.113,0.1413,0.1491,0.2052,0.1502,0.3797314,3.4603390917373416,2,0.7932326930673611
0.0323,0.0452,0.0656,0.0759,0.1137,0.1834,0.2043,0.2192,0.2305,0.2241,0.2492,0.1604,0.4855981,3.4430104122233423,2,0.7921054567447237
0.0307,0.0311,0.0488,0.0614,0.0998,0.1104,0.1236,0.125,0.1419,0.1525,0.2062,0.1607,0.34120172,3.453840836919592,2,0.7913864527200334
0.0384,0.0352,0.0523,0.069,0.11,0.1364,0.1568,0.1552,0.17,0.1681,0.2111,0.1816,0.38447818,3.4646712616158406,2,0.7912739878695271
0.0485,0.0473,0.0791,0.0817,0.0984,0.1793,0.1868,0.2206,0.1919,0.1809,0.1474,0.1064,0.45947734,3.5773076784568323,2,0.791015159633154
0.0417,0.0452,0.063,0.0774,0.1084,0.1425,0.1534,0.1512,0.1682,0.1764,0.208,0.1598,0.32283464,3.432179987527093,2,0.7893318364730303
0.0356,0.0416,0.0563,0.0689,0.0934,0.1277,0.1448,0.161,0.1578,0.176,0.2517,0.186,0.400609,3.456006921858841,2,0.7830532325970627
0.0349,0.0432,0.0646,0.0772,0.1052,0.1418,0.1528,0.1586,0.1721,0.1659,0.2085,0.1575,0.34520778,3.4473425821018417,2,0.7825095224454977
0.0331,0.0393,0.0507,0.0642,0.0872,0.1305,0.1462,0.1556,0.1595,0.1663,0.2034,0.1482,0.41583258,3.5773076784568323,2,0.7822405338688649
0.0323,0.0479,0.0744,0.0831,0.1356,0.1938,0.2125,0.2314,0.2422,0.2278,0.2395,0.1691,0.47154212,3.460339091737341,2,0.7805636236070168
0.0335,0.0426,0.0712,0.081,0.1269,0.1973,0.2179,0.2426,0.2451,0.2429,0.2226,0.1556,0.49938193,3.456006921858841,2,0.7792119411536538
0.04,0.0451,0.0647,0.0772,0.1122,0.1536,0.1688,0.1676,0.1852,0.201,0.2378,0.1828,0.36928105,3.5686433386998333,2,0.7785796190895052
0.0339,0.0467,0.071,0.0885,0.136,0.2011,0.2199,0.2132,0.2601,0.2688,0.3064,0.2236,0.4133245,3.408353053195345,2,0.7766329946693533
0.0381,0.0451,0.0695,0.0854,0.1207,0.1792,0.1989,0.2156,0.2202,0.2255,0.2486,0.1802,0.43255815,3.4170173929523444,2,0.7737312125246582
0.0344,0.0396,0.0596,0.0712,0.0999,0.1551,0.1735,0.192,0.1999,0.1961,0.2657,0.1853,0.45896658,3.5513146591858344,2,0.7659351038187084
